isin,name,ask,bid,currency,dt
NLBNPIT30374,Boeing Rheinmetall Leonardo Thales,97.33,0.00,EUR,2026-03-25-14-04-56
NLBNPIT2T027,Palantir Tesla Nvidia Booster Cash Collect,100.35,0.00,EUR,2026-03-25-14-04-56
NLBNPIT30325,Eni Generali Poste Italiane Unicredit Protection Booster Cash Collect,98.49,0.00,EUR,2026-03-25-14-04-56
NLBNPIT302V1,Unicredit Bper Intesa Sanpaolo,102.23,0.00,EUR,2026-03-25-14-04-56
NLBNPIT30358,A2A Engie Veolia E.on,100.61,0.00,EUR,2026-03-25-14-04-56
NLBNPIT30333,Enel Leonardo Moncler Snam Protection Booster Cash Collect,97.92,0.00,EUR,2026-03-25-14-04-56
NLBNPIT30341,Generali Swiss Re Scor Unipol Assicurazioni Protection Booster Cash Collect,100.55,0.00,EUR,2026-03-25-14-04-56
NLBNPIT302W9,Intesa Sanpaolo Unicredit,101.62,0.00,EUR,2026-03-25-14-04-56
NLBNPIT302Y5,Banca MPS Banco BPM Bper Banca Unicredit Protection Booster Cash Collect,103.38,0.00,EUR,2026-03-25-14-04-56
NLBNPIT2HHH4,ERG Ferrari Leonardo Moncler Premi Fissi Cash Collect,92.90,0.00,EUR,2026-03-25-14-04-56
NLBNPIT30150,Coherent Leonardo Thales Premi Fissi Cash Collect Callable,98.64,0.00,EUR,2026-03-25-14-04-56
NLBNPIT303A3,Nvidia Intel Tesla Meta,100.34,0.00,EUR,2026-03-25-14-04-56
NLBNPIT30309,Banca MPS BBVA Caixabank Societe Generale Protection Booster Cash Collect,103.41,0.00,EUR,2026-03-25-14-04-56
NLBNPIT300H4,Stellantis,79.63,0.00,EUR,2026-03-25-14-04-56
NLBNPIT300T9,Tesla,96.57,0.00,EUR,2026-03-25-14-04-56
NLBNPIT21TB7,Step-Down Cash Collect Kla Corp C3.AI Uipath,51.16,0.00,EUR,2026-03-25-14-04-56
NLBNPIT2QDD3,Amazon Dell Fortinet Oracle,78.28,0.00,EUR,2026-03-25-14-04-56
NLBNPIT2TQK4,Boeing Dassault Leonardo Rheinmetall Premi Fissi Cash Collect,75.69,0.00,EUR,2026-03-25-14-04-56
NLBNPIT302Z2,Intesa Sanpaolo Santander The Goldman Sachs Morgan Stanley,102.31,0.00,EUR,2026-03-25-14-04-56
NLBNPIT30382,BP PLC Equinor Repsol TotalEnergies Protection Booster Cash Collect,95.03,0.00,EUR,2026-03-25-14-04-56
