isin,name,ask,bid,currency,dt
NLBNPIT304E3,Intesa Sanpaolo | Banco BPM - Coupon: 0,100.00,0.00,EUR,2026-05-19-09-17-49
NLBNPIT303G0,Banca MPS Banco BPM Bper Unicredit,100.72,0.00,EUR,2026-05-19-09-17-49
NLBNPIT30325,Eni Generali Poste Italiane Unicredit Protection Booster Cash Collect,106.38,0.00,EUR,2026-05-19-09-17-49
NLBNPIT304G8,Banca Generali | Unicredit | Banca MPS | Bper - Coupon: 1,100.00,0.00,EUR,2026-05-19-09-17-49
NLBNPIT303N6,Coherent Leonardo Rheinmetall,98.69,0.00,EUR,2026-05-19-09-17-49
NLBNPIT30358,A2A Engie Veolia E.on,102.74,0.00,EUR,2026-05-19-09-17-49
NLBNPIT302Y5,Banca MPS Banco BPM Bper Banca Unicredit Protection Booster Cash Collect,110.22,0.00,EUR,2026-05-19-09-17-49
NLBNPIT300T9,Tesla Step-Down Cash Collect,98.55,0.00,EUR,2026-05-19-09-17-49
NLBNPIT302W9,Intesa Sanpaolo Unicredit,106.25,0.00,EUR,2026-05-19-09-17-49
NLBNPIT2TQK4,Boeing Dassault Leonardo Rheinmetall Premi Fissi Cash Collect,73.75,0.00,EUR,2026-05-19-09-17-49
NLBNPIT21T57,Mercedes Ford Tesla Step-Down Cash Collect,95.39,0.00,EUR,2026-05-19-09-17-49
NLBNPIT303M8,Assicurazioni Generali Unipol Zurich Insurance Axa,100.93,0.00,EUR,2026-05-19-09-17-49
NLBNPIT304M6,Rheinmetall | Fincantieri | Boeing - Coupon: 1,100.00,0.00,EUR,2026-05-19-09-17-49
NLBNPIT303P1,BP PLC TotalEnergies Equinor Repsol,101.26,0.00,EUR,2026-05-19-09-17-49
NLBNPIT304P9,Enel | Siemens Energy | Endesa - Coupon: 1,100.00,0.00,EUR,2026-05-19-09-17-49
NLBNPIT303E5,Banca MPS Santander,100.44,0.00,EUR,2026-05-19-09-17-49
NLBNPIT304Q7,Alphabet | Microsoft | C3.AI - Coupon: 1,100.00,0.00,EUR,2026-05-19-09-17-49
NLBNPIT30150,Coherent Leonardo Thales Premi Fissi Cash Collect Callable,100.82,0.00,EUR,2026-05-19-09-17-49
NLBNPIT30374,Boeing Rheinmetall Leonardo Thales,90.64,0.00,EUR,2026-05-19-09-17-49
NLBNPIT2QDD3,Amazon Dell Fortinet Oracle,88.93,0.00,EUR,2026-05-19-09-17-49
NLBNPIT30341,Generali Swiss Re Scor Unipol Assicurazioni Protection Booster Cash Collect,106.72,0.00,EUR,2026-05-19-09-17-49
NLBNPIT30333,Enel Leonardo Moncler Snam Protection Booster Cash Collect,92.40,0.00,EUR,2026-05-19-09-17-49
NLBNPIT30382,BP PLC Equinor Repsol TotalEnergies Protection Booster Cash Collect,96.53,0.00,EUR,2026-05-19-09-17-49
NLBNPIT303D7,Bper Intesa Sanpaolo,99.12,0.00,EUR,2026-05-19-09-17-49
NLBNPIT304N4,ASML Holdings | Stellantis | CommerzBank | Siemens Energy - Coupon: 1,100.00,0.00,EUR,2026-05-19-09-17-49
NLBNPIT2T027,Palantir Tesla Nvidia Booster Cash Collect,96.35,0.00,EUR,2026-05-19-09-17-49
NLBNPIT2EPV5,Amazon Meta MSFT Nvidia Premi Fissi Cash Collect 11% 13-05,97.47,0.00,EUR,2026-05-19-09-17-49
NLBNPIT302V1,Unicredit Bper Intesa Sanpaolo,106.46,0.00,EUR,2026-05-19-09-17-49
NLBNPIT302Z2,Intesa Sanpaolo Santander The Goldman Sachs Morgan Stanley,105.72,0.00,EUR,2026-05-19-09-17-49
NLBNPIT304J2,Enel | Poste Italiane | Leonardo - Coupon: 0,100.00,0.00,EUR,2026-05-19-09-17-49
NLBNPIT303F2,Azimut Banca MPS Fineco Unicredit,101.16,0.00,EUR,2026-05-19-09-17-49
NLBNPIT300H4,Stellantis,81.64,0.00,EUR,2026-05-19-09-17-49
NLBNPIT304D5,Banca MPS | Intesa Sanpaolo | Banco BPM - Coupon: 1,100.00,0.00,EUR,2026-05-19-09-17-49
NLBNPIT300U7,Palantir Technologies Step-Down Cash Collect,93.70,0.00,EUR,2026-05-19-09-17-49
NLBNPIT303I6,Allianz Assicurazioni Generali Intesa Sanpaolo Unicredit,100.80,0.00,EUR,2026-05-19-09-17-49
NLBNPIT303S5,AMD Dell Meta,104.49,0.00,EUR,2026-05-19-09-17-49
NLBNPIT303O4,Banca MPS Siemens Energy Stellantis STMicroelectronics,101.23,0.00,EUR,2026-05-19-09-17-49
NLBNPIT303A3,Nvidia Intel Tesla Meta,111.75,0.00,EUR,2026-05-19-09-17-49
NLBNPIT303C9,Unicredit Intesa Sanpaolo Banco BPM,100.91,0.00,EUR,2026-05-19-09-17-49
NLBNPIT2HHH4,ERG Ferrari Leonardo Moncler Premi Fissi Cash Collect 14% 13-05,91.33,0.00,EUR,2026-05-19-09-17-49
NLBNPIT30309,Banca MPS BBVA Caixabank Societe Generale Protection Booster Cash Collect,108.52,0.00,EUR,2026-05-19-09-17-49
NLBNPIT2SP93,AMD Google Amazon Meta Premi Fissi Cash Collect 11% 03-06,99.00,0.00,EUR,2026-05-19-09-17-49
NLBNPIT2XBR3,BPM Kering Moncler STM Premi Fissi Cash Collect 15% 11-06,95.59,0.00,EUR,2026-05-19-09-17-49
NLBNPIT21TB7,Step-Down Cash Collect Kla Corp C3.AI Uipath,51.58,0.00,EUR,2026-05-19-09-17-49
NLBNPIT304S3,Bayer | Eli Lilly | Merck & co - Coupon: 1,100.00,0.00,EUR,2026-05-19-09-17-49
