isin,name,ask,bid,currency,dt
NLBNPIT303G0,Banca MPS Banco BPM Bper Unicredit,100.39,0.00,EUR,2026-05-15-18-06-56
NLBNPIT303P1,BP PLC TotalEnergies Equinor Repsol,100.07,0.00,EUR,2026-05-15-18-06-56
NLBNPIT2SP93,AMD Google Amazon Meta Premi Fissi Cash Collect 11% 03-06,98.94,0.00,EUR,2026-05-15-18-06-56
NLBNPIT300T9,Tesla Step-Down Cash Collect,99.54,0.00,EUR,2026-05-15-18-06-56
NLBNPIT303I6,Allianz Assicurazioni Generali Intesa Sanpaolo Unicredit,99.92,0.00,EUR,2026-05-15-18-06-56
NLBNPIT30325,Eni Generali Poste Italiane Unicredit Protection Booster Cash Collect,105.57,0.00,EUR,2026-05-15-18-06-56
NLBNPIT30150,Coherent Leonardo Thales Premi Fissi Cash Collect Callable,100.46,0.00,EUR,2026-05-15-18-06-56
NLBNPIT303N6,Coherent Leonardo Rheinmetall,97.79,0.00,EUR,2026-05-15-18-06-56
NLBNPIT21TB7,Step-Down Cash Collect Kla Corp C3.AI Uipath,50.44,0.00,EUR,2026-05-15-18-06-56
NLBNPIT2TQK4,Boeing Dassault Leonardo Rheinmetall Premi Fissi Cash Collect,70.07,0.00,EUR,2026-05-15-18-06-56
NLBNPIT303A3,Nvidia Intel Tesla Meta,111.58,0.00,EUR,2026-05-15-18-06-56
NLBNPIT2QDD3,Amazon Dell Fortinet Oracle,90.18,0.00,EUR,2026-05-15-18-06-56
NLBNPIT30374,Boeing Rheinmetall Leonardo Thales,87.60,0.00,EUR,2026-05-15-18-06-56
NLBNPIT302Z2,Intesa Sanpaolo Santander The Goldman Sachs Morgan Stanley,105.43,0.00,EUR,2026-05-15-18-06-56
NLBNPIT30309,Banca MPS BBVA Caixabank Societe Generale Protection Booster Cash Collect,107.83,0.00,EUR,2026-05-15-18-06-56
NLBNPIT2HHH4,ERG Ferrari Leonardo Moncler Premi Fissi Cash Collect 14% 13-05,91.60,0.00,EUR,2026-05-15-18-06-56
NLBNPIT303D7,Bper Intesa Sanpaolo,98.98,0.00,EUR,2026-05-15-18-06-56
NLBNPIT303M8,Assicurazioni Generali Unipol Zurich Insurance Axa,99.97,0.00,EUR,2026-05-15-18-06-56
NLBNPIT303O4,Banca MPS Siemens Energy Stellantis STMicroelectronics,101.22,0.00,EUR,2026-05-15-18-06-56
NLBNPIT303C9,Unicredit Intesa Sanpaolo Banco BPM,100.28,0.00,EUR,2026-05-15-18-06-56
NLBNPIT303E5,Banca MPS Santander,99.88,0.00,EUR,2026-05-15-18-06-56
NLBNPIT303F2,Azimut Banca MPS Fineco Unicredit,100.20,0.00,EUR,2026-05-15-18-06-56
NLBNPIT300U7,Palantir Technologies Step-Down Cash Collect,93.04,0.00,EUR,2026-05-15-18-06-56
NLBNPIT303S5,AMD Dell Meta,104.42,0.00,EUR,2026-05-15-18-06-56
NLBNPIT2T027,Palantir Tesla Nvidia Booster Cash Collect,96.11,0.00,EUR,2026-05-15-18-06-56
NLBNPIT302W9,Intesa Sanpaolo Unicredit,105.73,0.00,EUR,2026-05-15-18-06-56
NLBNPIT300H4,Stellantis,82.11,0.00,EUR,2026-05-15-18-06-56
NLBNPIT2XBR3,BPM Kering Moncler STM Premi Fissi Cash Collect 15% 11-06,94.98,0.00,EUR,2026-05-15-18-06-56
NLBNPIT21T57,Mercedes Ford Tesla Step-Down Cash Collect,95.84,0.00,EUR,2026-05-15-18-06-56
NLBNPIT302V1,Unicredit Bper Intesa Sanpaolo,106.27,0.00,EUR,2026-05-15-18-06-56
NLBNPIT30333,Enel Leonardo Moncler Snam Protection Booster Cash Collect,90.65,0.00,EUR,2026-05-15-18-06-56
NLBNPIT2EPV5,Amazon Meta MSFT Nvidia Premi Fissi Cash Collect 11% 13-05,98.24,0.00,EUR,2026-05-15-18-06-56
NLBNPIT30358,A2A Engie Veolia E.on,101.04,0.00,EUR,2026-05-15-18-06-56
NLBNPIT30341,Generali Swiss Re Scor Unipol Assicurazioni Protection Booster Cash Collect,105.30,0.00,EUR,2026-05-15-18-06-56
NLBNPIT302Y5,Banca MPS Banco BPM Bper Banca Unicredit Protection Booster Cash Collect,109.98,0.00,EUR,2026-05-15-18-06-56
NLBNPIT30382,BP PLC Equinor Repsol TotalEnergies Protection Booster Cash Collect,94.75,0.00,EUR,2026-05-15-18-06-56
