isin,name,ask,bid,currency,dt
NLBNPIT303D7,Bper Intesa Sanpaolo,99.50,0.00,EUR,2026-05-21-15-43-36
NLBNPIT303G0,Banca MPS Banco BPM Bper Unicredit,100.22,0.00,EUR,2026-05-21-15-43-36
NLBNPIT2T027,Palantir Tesla Nvidia Booster Cash Collect,97.26,0.00,EUR,2026-05-21-15-43-36
NLBNPIT303O4,Banca MPS Siemens Energy Stellantis STMicroelectronics,101.30,0.00,EUR,2026-05-21-15-43-36
NLBNPIT304D5,Banca MPS | Intesa Sanpaolo | Banco BPM - Coupon: 1,100.35,0.00,EUR,2026-05-21-15-43-36
NLBNPIT302V1,Unicredit Bper Intesa Sanpaolo,106.53,0.00,EUR,2026-05-21-15-43-36
NLBNPIT300H4,Stellantis,78.85,0.00,EUR,2026-05-21-15-43-36
NLBNPIT300T9,Tesla Step-Down Cash Collect,99.69,0.00,EUR,2026-05-21-15-43-36
NLBNPIT302W9,Intesa Sanpaolo Unicredit,106.11,0.00,EUR,2026-05-21-15-43-36
NLBNPIT304G8,Banca Generali | Unicredit | Banca MPS | Bper - Coupon: 1,100.02,0.00,EUR,2026-05-21-15-43-36
NLBNPIT303C9,Unicredit Intesa Sanpaolo Banco BPM,100.81,0.00,EUR,2026-05-21-15-43-36
NLBNPIT300U7,Palantir Technologies Step-Down Cash Collect,94.56,0.00,EUR,2026-05-21-15-43-36
NLBNPIT303E5,Banca MPS Santander,100.49,0.00,EUR,2026-05-21-15-43-36
NLBNPIT30309,Banca MPS BBVA Caixabank Societe Generale Protection Booster Cash Collect,109.03,0.00,EUR,2026-05-21-15-43-36
NLBNPIT21TB7,Step-Down Cash Collect Kla Corp C3.AI Uipath,53.44,0.00,EUR,2026-05-21-15-43-36
NLBNPIT304P9,Enel | Siemens Energy | Endesa - Coupon: 1,101.18,0.00,EUR,2026-05-21-15-43-36
NLBNPIT2TQK4,Boeing Dassault Leonardo Rheinmetall Premi Fissi Cash Collect,73.30,0.00,EUR,2026-05-21-15-43-36
NLBNPIT304M6,Rheinmetall | Fincantieri | Boeing - Coupon: 1,100.64,0.00,EUR,2026-05-21-15-43-36
NLBNPIT2HHH4,ERG Ferrari Leonardo Moncler Premi Fissi Cash Collect 14% 13-05,93.57,0.00,EUR,2026-05-21-15-43-36
NLBNPIT21T57,Mercedes Ford Tesla Step-Down Cash Collect,95.56,0.00,EUR,2026-05-21-15-43-36
NLBNPIT304J2,Enel | Poste Italiane | Leonardo - Coupon: 0,100.38,0.00,EUR,2026-05-21-15-43-36
NLBNPIT304Q7,Alphabet | Microsoft | C3.AI - Coupon: 1,100.70,0.00,EUR,2026-05-21-15-43-36
NLBNPIT303S5,AMD Dell Meta,104.55,0.00,EUR,2026-05-21-15-43-36
NLBNPIT2QDD3,Amazon Dell Fortinet Oracle,90.01,0.00,EUR,2026-05-21-15-43-36
NLBNPIT30374,Boeing Rheinmetall Leonardo Thales,91.25,0.00,EUR,2026-05-21-15-43-36
NLBNPIT30358,A2A Engie Veolia E.on,103.46,0.00,EUR,2026-05-21-15-43-36
NLBNPIT302Y5,Banca MPS Banco BPM Bper Banca Unicredit Protection Booster Cash Collect,110.17,0.00,EUR,2026-05-21-15-43-36
NLBNPIT303F2,Azimut Banca MPS Fineco Unicredit,100.33,0.00,EUR,2026-05-21-15-43-36
NLBNPIT303P1,BP PLC TotalEnergies Equinor Repsol,101.64,0.00,EUR,2026-05-21-15-43-36
NLBNPIT30150,Coherent Leonardo Thales Premi Fissi Cash Collect Callable,100.55,0.00,EUR,2026-05-21-15-43-36
NLBNPIT303I6,Allianz Assicurazioni Generali Intesa Sanpaolo Unicredit,100.69,0.00,EUR,2026-05-21-15-43-36
NLBNPIT303A3,Nvidia Intel Tesla Meta,112.41,0.00,EUR,2026-05-21-15-43-36
NLBNPIT304N4,ASML Holdings | Stellantis | CommerzBank | Siemens Energy - Coupon: 1,100.60,0.00,EUR,2026-05-21-15-43-36
NLBNPIT302Z2,Intesa Sanpaolo Santander The Goldman Sachs Morgan Stanley,106.19,0.00,EUR,2026-05-21-15-43-36
NLBNPIT303N6,Coherent Leonardo Rheinmetall,99.56,0.00,EUR,2026-05-21-15-43-36
NLBNPIT304S3,Bayer | Eli Lilly | Merck & co - Coupon: 1,100.53,0.00,EUR,2026-05-21-15-43-36
NLBNPIT30341,Generali Swiss Re Scor Unipol Assicurazioni Protection Booster Cash Collect,105.57,0.00,EUR,2026-05-21-15-43-36
NLBNPIT30325,Eni Generali Poste Italiane Unicredit Protection Booster Cash Collect,106.22,0.00,EUR,2026-05-21-15-43-36
NLBNPIT30382,BP PLC Equinor Repsol TotalEnergies Protection Booster Cash Collect,96.03,0.00,EUR,2026-05-21-15-43-36
NLBNPIT304E3,Intesa Sanpaolo | Banco BPM - Coupon: 0,100.55,0.00,EUR,2026-05-21-15-43-36
NLBNPIT2EPV5,Amazon Meta MSFT Nvidia Premi Fissi Cash Collect 11% 13-05,97.08,0.00,EUR,2026-05-21-15-43-36
NLBNPIT303M8,Assicurazioni Generali Unipol Zurich Insurance Axa,101.01,0.00,EUR,2026-05-21-15-43-36
NLBNPIT2XBR3,BPM Kering Moncler STM Premi Fissi Cash Collect 15% 11-06,96.69,0.00,EUR,2026-05-21-15-43-36
NLBNPIT30333,Enel Leonardo Moncler Snam Protection Booster Cash Collect,93.75,0.00,EUR,2026-05-21-15-43-36
