isin,name,ask,bid,currency,dt
NLBNPIT300U7,Palantir Technologies Step-Down Cash Collect,93.27,0.00,EUR,2026-05-12-11-19-20
NLBNPIT30382,BP PLC Equinor Repsol TotalEnergies Protection Booster Cash Collect,94.63,0.00,EUR,2026-05-12-11-19-20
NLBNPIT303S5,AMD Dell Meta,104.07,0.00,EUR,2026-05-12-11-19-20
NLBNPIT303C9,Unicredit Intesa Sanpaolo Banco BPM,100.25,0.00,EUR,2026-05-12-11-19-20
NLBNPIT303G0,Banca MPS Banco BPM Bper Unicredit,101.05,0.00,EUR,2026-05-12-11-19-20
NLBNPIT30333,Enel Leonardo Moncler Snam Protection Booster Cash Collect,92.24,0.00,EUR,2026-05-12-11-19-20
NLBNPIT300H4,Stellantis,80.24,0.00,EUR,2026-05-12-11-19-20
NLBNPIT2SP93,AMD Google Amazon Meta Premi Fissi Cash Collect 11% 03-06,98.32,0.00,EUR,2026-05-12-11-19-20
NLBNPIT300T9,Tesla Step-Down Cash Collect,99.77,0.00,EUR,2026-05-12-11-19-20
NLBNPIT302W9,Intesa Sanpaolo Unicredit,105.60,0.00,EUR,2026-05-12-11-19-20
NLBNPIT303N6,Coherent Leonardo Rheinmetall,100.90,0.00,EUR,2026-05-12-11-19-20
NLBNPIT303E5,Banca MPS Santander,100.58,0.00,EUR,2026-05-12-11-19-20
NLBNPIT30325,Eni Generali Poste Italiane Unicredit Protection Booster Cash Collect,105.22,0.00,EUR,2026-05-12-11-19-20
NLBNPIT303I6,Allianz Assicurazioni Generali Intesa Sanpaolo Unicredit,99.90,0.00,EUR,2026-05-12-11-19-20
NLBNPIT2TQK4,Boeing Dassault Leonardo Rheinmetall Premi Fissi Cash Collect,71.57,0.00,EUR,2026-05-12-11-19-20
NLBNPIT303O4,Banca MPS Siemens Energy Stellantis STMicroelectronics,101.34,0.00,EUR,2026-05-12-11-19-20
NLBNPIT30150,Coherent Leonardo Thales Premi Fissi Cash Collect Callable,103.19,0.00,EUR,2026-05-12-11-19-20
NLBNPIT21TB7,Step-Down Cash Collect Kla Corp C3.AI Uipath,55.41,0.00,EUR,2026-05-12-11-19-20
NLBNPIT30309,Banca MPS BBVA Caixabank Societe Generale Protection Booster Cash Collect,107.79,0.00,EUR,2026-05-12-11-19-20
NLBNPIT302Z2,Intesa Sanpaolo Santander The Goldman Sachs Morgan Stanley,105.53,0.00,EUR,2026-05-12-11-19-20
NLBNPIT21T57,Mercedes Ford Tesla Step-Down Cash Collect,96.32,0.00,EUR,2026-05-12-11-19-20
NLBNPIT2XBR3,BPM Kering Moncler STM Premi Fissi Cash Collect 15% 11-06,96.90,0.00,EUR,2026-05-12-11-19-20
NLBNPIT2EPV5,Amazon Meta MSFT Nvidia Premi Fissi Cash Collect 11% 13-05,97.41,0.00,EUR,2026-05-12-11-19-20
NLBNPIT302V1,Unicredit Bper Intesa Sanpaolo,106.54,0.00,EUR,2026-05-12-11-19-20
NLBNPIT2HHH4,ERG Ferrari Leonardo Moncler Premi Fissi Cash Collect,91.85,0.00,EUR,2026-05-12-11-19-20
NLBNPIT30358,A2A Engie Veolia E.on,102.12,0.00,EUR,2026-05-12-11-19-20
NLBNPIT303A3,Nvidia Intel Tesla Meta,111.27,0.00,EUR,2026-05-12-11-19-20
NLBNPIT2T027,Palantir Tesla Nvidia Booster Cash Collect,97.68,0.00,EUR,2026-05-12-11-19-20
NLBNPIT303M8,Assicurazioni Generali Unipol Zurich Insurance Axa,99.47,0.00,EUR,2026-05-12-11-19-20
NLBNPIT303F2,Azimut Banca MPS Fineco Unicredit,100.62,0.00,EUR,2026-05-12-11-19-20
NLBNPIT303D7,Bper Intesa Sanpaolo,99.80,0.00,EUR,2026-05-12-11-19-20
NLBNPIT302Y5,Banca MPS Banco BPM Bper Banca Unicredit Protection Booster Cash Collect,110.29,0.00,EUR,2026-05-12-11-19-20
NLBNPIT303P1,BP PLC TotalEnergies Equinor Repsol,101.04,0.00,EUR,2026-05-12-11-19-20
NLBNPIT30341,Generali Swiss Re Scor Unipol Assicurazioni Protection Booster Cash Collect,104.92,0.00,EUR,2026-05-12-11-19-20
NLBNPIT2QDD3,Amazon Dell Fortinet Oracle,89.71,0.00,EUR,2026-05-12-11-19-20
NLBNPIT30374,Boeing Rheinmetall Leonardo Thales,90.24,0.00,EUR,2026-05-12-11-19-20
