isin,name,ask,bid,currency,dt
NLBNPIT303G0,Banca MPS Banco BPM Bper Unicredit,100.51,0.00,EUR,2026-05-18-13-54-34
NLBNPIT303S5,AMD Dell Meta,104.40,0.00,EUR,2026-05-18-13-54-34
NLBNPIT303N6,Coherent Leonardo Rheinmetall,98.07,0.00,EUR,2026-05-18-13-54-34
NLBNPIT303D7,Bper Intesa Sanpaolo,98.75,0.00,EUR,2026-05-18-13-54-34
NLBNPIT304D5,Banca MPS | Intesa Sanpaolo | Banco BPM - Coupon: 1,100.00,0.00,EUR,2026-05-18-13-54-34
NLBNPIT303P1,BP PLC TotalEnergies Equinor Repsol,100.45,0.00,EUR,2026-05-18-13-54-34
NLBNPIT30358,A2A Engie Veolia E.on,101.80,0.00,EUR,2026-05-18-13-54-34
NLBNPIT30150,Coherent Leonardo Thales Premi Fissi Cash Collect Callable,100.35,0.00,EUR,2026-05-18-13-54-34
NLBNPIT303A3,Nvidia Intel Tesla Meta,111.58,0.00,EUR,2026-05-18-13-54-34
NLBNPIT303I6,Allianz Assicurazioni Generali Intesa Sanpaolo Unicredit,100.10,0.00,EUR,2026-05-18-13-54-34
NLBNPIT303O4,Banca MPS Siemens Energy Stellantis STMicroelectronics,101.64,0.00,EUR,2026-05-18-13-54-34
NLBNPIT304M6,Rheinmetall | Fincantieri | Boeing - Coupon: 1,100.00,0.00,EUR,2026-05-18-13-54-34
NLBNPIT303M8,Assicurazioni Generali Unipol Zurich Insurance Axa,100.26,0.00,EUR,2026-05-18-13-54-34
NLBNPIT2EPV5,Amazon Meta MSFT Nvidia Premi Fissi Cash Collect 11% 13-05,98.01,0.00,EUR,2026-05-18-13-54-34
NLBNPIT302V1,Unicredit Bper Intesa Sanpaolo,106.21,0.00,EUR,2026-05-18-13-54-34
NLBNPIT303F2,Azimut Banca MPS Fineco Unicredit,100.58,0.00,EUR,2026-05-18-13-54-34
NLBNPIT304N4,ASML Holdings | Stellantis | CommerzBank | Siemens Energy - Coupon: 1,100.00,0.00,EUR,2026-05-18-13-54-34
NLBNPIT300U7,Palantir Technologies Step-Down Cash Collect,92.99,0.00,EUR,2026-05-18-13-54-34
NLBNPIT303E5,Banca MPS Santander,99.95,0.00,EUR,2026-05-18-13-54-34
NLBNPIT304P9,Enel | Siemens Energy | Endesa - Coupon: 1,100.00,0.00,EUR,2026-05-18-13-54-34
NLBNPIT303C9,Unicredit Intesa Sanpaolo Banco BPM,100.47,0.00,EUR,2026-05-18-13-54-34
NLBNPIT300T9,Tesla Step-Down Cash Collect,99.12,0.00,EUR,2026-05-18-13-54-34
NLBNPIT2T027,Palantir Tesla Nvidia Booster Cash Collect,95.97,0.00,EUR,2026-05-18-13-54-34
NLBNPIT304G8,Banca Generali | Unicredit | Banca MPS | Bper - Coupon: 1,100.00,0.00,EUR,2026-05-18-13-54-34
NLBNPIT2SP93,AMD Google Amazon Meta Premi Fissi Cash Collect 11% 03-06,98.69,0.00,EUR,2026-05-18-13-54-34
NLBNPIT2TQK4,Boeing Dassault Leonardo Rheinmetall Premi Fissi Cash Collect,71.74,0.00,EUR,2026-05-18-13-54-34
NLBNPIT304J2,Enel | Poste Italiane | Leonardo - Coupon: 0,100.00,0.00,EUR,2026-05-18-13-54-34
NLBNPIT302W9,Intesa Sanpaolo Unicredit,105.88,0.00,EUR,2026-05-18-13-54-34
NLBNPIT300H4,Stellantis,81.43,0.00,EUR,2026-05-18-13-54-34
NLBNPIT304S3,Bayer | Eli Lilly | Merck & co - Coupon: 1,100.00,0.00,EUR,2026-05-18-13-54-34
NLBNPIT2XBR3,BPM Kering Moncler STM Premi Fissi Cash Collect 15% 11-06,94.79,0.00,EUR,2026-05-18-13-54-34
NLBNPIT30382,BP PLC Equinor Repsol TotalEnergies Protection Booster Cash Collect,95.92,0.00,EUR,2026-05-18-13-54-34
NLBNPIT30341,Generali Swiss Re Scor Unipol Assicurazioni Protection Booster Cash Collect,105.91,0.00,EUR,2026-05-18-13-54-34
NLBNPIT304E3,Intesa Sanpaolo | Banco BPM - Coupon: 0,100.00,0.00,EUR,2026-05-18-13-54-34
NLBNPIT30333,Enel Leonardo Moncler Snam Protection Booster Cash Collect,91.48,0.00,EUR,2026-05-18-13-54-34
NLBNPIT302Z2,Intesa Sanpaolo Santander The Goldman Sachs Morgan Stanley,105.13,0.00,EUR,2026-05-18-13-54-34
NLBNPIT2QDD3,Amazon Dell Fortinet Oracle,89.77,0.00,EUR,2026-05-18-13-54-34
NLBNPIT304Q7,Alphabet | Microsoft | C3.AI - Coupon: 1,100.00,0.00,EUR,2026-05-18-13-54-34
NLBNPIT30309,Banca MPS BBVA Caixabank Societe Generale Protection Booster Cash Collect,108.03,0.00,EUR,2026-05-18-13-54-34
NLBNPIT302Y5,Banca MPS Banco BPM Bper Banca Unicredit Protection Booster Cash Collect,110.05,0.00,EUR,2026-05-18-13-54-34
NLBNPIT21T57,Mercedes Ford Tesla Step-Down Cash Collect,95.60,0.00,EUR,2026-05-18-13-54-34
NLBNPIT2HHH4,ERG Ferrari Leonardo Moncler Premi Fissi Cash Collect 14% 13-05,91.36,0.00,EUR,2026-05-18-13-54-34
NLBNPIT30325,Eni Generali Poste Italiane Unicredit Protection Booster Cash Collect,106.06,0.00,EUR,2026-05-18-13-54-34
NLBNPIT21TB7,Step-Down Cash Collect Kla Corp C3.AI Uipath,50.55,0.00,EUR,2026-05-18-13-54-34
NLBNPIT30374,Boeing Rheinmetall Leonardo Thales,89.10,0.00,EUR,2026-05-18-13-54-34
