isin,name,ask,bid,currency,dt
NLBNPIT304G8,Banca Generali | Unicredit | Banca MPS | Bper - Coupon: 1,100.25,0.00,EUR,2026-05-20-09-29-28
NLBNPIT303N6,Coherent Leonardo Rheinmetall,98.37,0.00,EUR,2026-05-20-09-29-28
NLBNPIT303G0,Banca MPS Banco BPM Bper Unicredit,100.49,0.00,EUR,2026-05-20-09-29-28
NLBNPIT2XBR3,BPM Kering Moncler STM Premi Fissi Cash Collect 15% 11-06,95.84,0.00,EUR,2026-05-20-09-29-28
NLBNPIT303C9,Unicredit Intesa Sanpaolo Banco BPM,100.17,0.00,EUR,2026-05-20-09-29-28
NLBNPIT302Y5,Banca MPS Banco BPM Bper Banca Unicredit Protection Booster Cash Collect,110.13,0.00,EUR,2026-05-20-09-29-28
NLBNPIT303D7,Bper Intesa Sanpaolo,99.30,0.00,EUR,2026-05-20-09-29-28
NLBNPIT2T027,Palantir Tesla Nvidia Booster Cash Collect,96.45,0.00,EUR,2026-05-20-09-29-28
NLBNPIT303I6,Allianz Assicurazioni Generali Intesa Sanpaolo Unicredit,100.17,0.00,EUR,2026-05-20-09-29-28
NLBNPIT21TB7,Step-Down Cash Collect Kla Corp C3.AI Uipath,52.36,0.00,EUR,2026-05-20-09-29-28
NLBNPIT300H4,Stellantis,81.85,0.00,EUR,2026-05-20-09-29-28
NLBNPIT2HHH4,ERG Ferrari Leonardo Moncler Premi Fissi Cash Collect 14% 13-05,92.21,0.00,EUR,2026-05-20-09-29-28
NLBNPIT304M6,Rheinmetall | Fincantieri | Boeing - Coupon: 1,100.02,0.00,EUR,2026-05-20-09-29-28
NLBNPIT30374,Boeing Rheinmetall Leonardo Thales,90.60,0.00,EUR,2026-05-20-09-29-28
NLBNPIT303O4,Banca MPS Siemens Energy Stellantis STMicroelectronics,101.76,0.00,EUR,2026-05-20-09-29-28
NLBNPIT302Z2,Intesa Sanpaolo Santander The Goldman Sachs Morgan Stanley,105.54,0.00,EUR,2026-05-20-09-29-28
NLBNPIT30309,Banca MPS BBVA Caixabank Societe Generale Protection Booster Cash Collect,108.44,0.00,EUR,2026-05-20-09-29-28
NLBNPIT2QDD3,Amazon Dell Fortinet Oracle,88.00,0.00,EUR,2026-05-20-09-29-28
NLBNPIT30150,Coherent Leonardo Thales Premi Fissi Cash Collect Callable,100.74,0.00,EUR,2026-05-20-09-29-28
NLBNPIT303A3,Nvidia Intel Tesla Meta,111.77,0.00,EUR,2026-05-20-09-29-28
NLBNPIT2SP93,AMD Google Amazon Meta Premi Fissi Cash Collect 11% 03-06,98.71,0.00,EUR,2026-05-20-09-29-28
NLBNPIT304Q7,Alphabet | Microsoft | C3.AI - Coupon: 1,100.10,0.00,EUR,2026-05-20-09-29-28
NLBNPIT304D5,Banca MPS | Intesa Sanpaolo | Banco BPM - Coupon: 1,100.06,0.00,EUR,2026-05-20-09-29-28
NLBNPIT304J2,Enel | Poste Italiane | Leonardo - Coupon: 0,99.76,0.00,EUR,2026-05-20-09-29-28
NLBNPIT304N4,ASML Holdings | Stellantis | CommerzBank | Siemens Energy - Coupon: 1,100.47,0.00,EUR,2026-05-20-09-29-28
NLBNPIT304E3,Intesa Sanpaolo | Banco BPM - Coupon: 0,99.85,0.00,EUR,2026-05-20-09-29-28
NLBNPIT30325,Eni Generali Poste Italiane Unicredit Protection Booster Cash Collect,106.03,0.00,EUR,2026-05-20-09-29-28
NLBNPIT30341,Generali Swiss Re Scor Unipol Assicurazioni Protection Booster Cash Collect,106.53,0.00,EUR,2026-05-20-09-29-28
NLBNPIT302W9,Intesa Sanpaolo Unicredit,105.98,0.00,EUR,2026-05-20-09-29-28
NLBNPIT303M8,Assicurazioni Generali Unipol Zurich Insurance Axa,100.48,0.00,EUR,2026-05-20-09-29-28
NLBNPIT2TQK4,Boeing Dassault Leonardo Rheinmetall Premi Fissi Cash Collect,73.35,0.00,EUR,2026-05-20-09-29-28
NLBNPIT300U7,Palantir Technologies Step-Down Cash Collect,93.93,0.00,EUR,2026-05-20-09-29-28
NLBNPIT30333,Enel Leonardo Moncler Snam Protection Booster Cash Collect,92.86,0.00,EUR,2026-05-20-09-29-28
NLBNPIT300T9,Tesla Step-Down Cash Collect,98.37,0.00,EUR,2026-05-20-09-29-28
NLBNPIT304P9,Enel | Siemens Energy | Endesa - Coupon: 1,100.64,0.00,EUR,2026-05-20-09-29-28
NLBNPIT21T57,Mercedes Ford Tesla Step-Down Cash Collect,95.32,0.00,EUR,2026-05-20-09-29-28
NLBNPIT304S3,Bayer | Eli Lilly | Merck & co - Coupon: 1,100.09,0.00,EUR,2026-05-20-09-29-28
NLBNPIT303S5,AMD Dell Meta,104.21,0.00,EUR,2026-05-20-09-29-28
NLBNPIT30358,A2A Engie Veolia E.on,103.35,0.00,EUR,2026-05-20-09-29-28
NLBNPIT303F2,Azimut Banca MPS Fineco Unicredit,100.30,0.00,EUR,2026-05-20-09-29-28
NLBNPIT30382,BP PLC Equinor Repsol TotalEnergies Protection Booster Cash Collect,96.87,0.00,EUR,2026-05-20-09-29-28
NLBNPIT2EPV5,Amazon Meta MSFT Nvidia Premi Fissi Cash Collect 11% 13-05,97.19,0.00,EUR,2026-05-20-09-29-28
NLBNPIT303E5,Banca MPS Santander,100.07,0.00,EUR,2026-05-20-09-29-28
NLBNPIT302V1,Unicredit Bper Intesa Sanpaolo,106.56,0.00,EUR,2026-05-20-09-29-28
NLBNPIT303P1,BP PLC TotalEnergies Equinor Repsol,101.34,0.00,EUR,2026-05-20-09-29-28
