isin,name,ask,bid,currency,dt
NLBNPIT302V1,Unicredit Bper Intesa Sanpaolo,106.26,0.00,EUR,2026-04-17-12-18-50
NLBNPIT30382,BP PLC Equinor Repsol TotalEnergies Protection Booster Cash Collect,92.58,0.00,EUR,2026-04-17-12-18-50
NLBNPIT303A3,Nvidia Intel Tesla Meta,108.35,0.00,EUR,2026-04-17-12-18-50
NLBNPIT30150,Coherent Leonardo Thales Premi Fissi Cash Collect Callable,104.40,0.00,EUR,2026-04-17-12-18-50
NLBNPIT2HHH4,ERG Ferrari Leonardo Moncler Premi Fissi Cash Collect,96.25,0.00,EUR,2026-04-17-12-18-50
NLBNPIT30325,Eni Generali Poste Italiane Unicredit Protection Booster Cash Collect,103.30,0.00,EUR,2026-04-17-12-18-50
NLBNPIT300H4,Stellantis,87.97,0.00,EUR,2026-04-17-12-18-50
NLBNPIT30341,Generali Swiss Re Scor Unipol Assicurazioni Protection Booster Cash Collect,105.29,0.00,EUR,2026-04-17-12-18-50
NLBNPIT2TQK4,Boeing Dassault Leonardo Rheinmetall Premi Fissi Cash Collect,80.35,0.00,EUR,2026-04-17-12-18-50
NLBNPIT30333,Enel Leonardo Moncler Snam Protection Booster Cash Collect,99.09,0.00,EUR,2026-04-17-12-18-50
NLBNPIT21TB7,Step-Down Cash Collect Kla Corp C3.AI Uipath,56.63,0.00,EUR,2026-04-17-12-18-50
NLBNPIT2T027,Palantir Tesla Nvidia Booster Cash Collect,97.78,0.00,EUR,2026-04-17-12-18-50
NLBNPIT30374,Boeing Rheinmetall Leonardo Thales,101.45,0.00,EUR,2026-04-17-12-18-50
NLBNPIT30358,A2A Engie Veolia E.on,101.82,0.00,EUR,2026-04-17-12-18-50
NLBNPIT302Y5,Banca MPS Banco BPM Bper Banca Unicredit Protection Booster Cash Collect,109.46,0.00,EUR,2026-04-17-12-18-50
NLBNPIT2QDD3,Amazon Dell Fortinet Oracle,86.00,0.00,EUR,2026-04-17-12-18-50
NLBNPIT302W9,Intesa Sanpaolo Unicredit,105.50,0.00,EUR,2026-04-17-12-18-50
NLBNPIT300T9,Tesla,96.81,0.00,EUR,2026-04-17-12-18-50
NLBNPIT302Z2,Intesa Sanpaolo Santander The Goldman Sachs Morgan Stanley,106.50,0.00,EUR,2026-04-17-12-18-50
NLBNPIT30309,Banca MPS BBVA Caixabank Societe Generale Protection Booster Cash Collect,108.11,0.00,EUR,2026-04-17-12-18-50
