isin,name,ask,bid,currency,dt
NLBNPIT303C9,Unicredit Intesa Sanpaolo Banco BPM,100.22,0.00,EUR,2026-05-08-14-36-20
NLBNPIT2HHH4,ERG Ferrari Leonardo Moncler Premi Fissi Cash Collect,95.09,0.00,EUR,2026-05-08-14-36-20
NLBNPIT300H4,Stellantis,82.52,0.00,EUR,2026-05-08-14-36-20
NLBNPIT303S5,AMD Dell Meta,104.46,0.00,EUR,2026-05-08-14-36-20
NLBNPIT30374,Boeing Rheinmetall Leonardo Thales,93.47,0.00,EUR,2026-05-08-14-36-20
NLBNPIT30341,Generali Swiss Re Scor Unipol Assicurazioni Protection Booster Cash Collect,105.09,0.00,EUR,2026-05-08-14-36-20
NLBNPIT21TB7,Step-Down Cash Collect Kla Corp C3.AI Uipath,56.63,0.00,EUR,2026-05-08-14-36-20
NLBNPIT30333,Enel Leonardo Moncler Snam Protection Booster Cash Collect,95.02,0.00,EUR,2026-05-08-14-36-20
NLBNPIT303E5,Banca MPS Santander,99.95,0.00,EUR,2026-05-08-14-36-20
NLBNPIT2TQK4,Boeing Dassault Leonardo Rheinmetall Premi Fissi Cash Collect,75.54,0.00,EUR,2026-05-08-14-36-20
NLBNPIT303G0,Banca MPS Banco BPM Bper Unicredit,100.15,0.00,EUR,2026-05-08-14-36-20
NLBNPIT30382,BP PLC Equinor Repsol TotalEnergies Protection Booster Cash Collect,91.83,0.00,EUR,2026-05-08-14-36-20
NLBNPIT300U7,Palantir Technologies Step-Down Cash Collect,94.09,0.00,EUR,2026-05-08-14-36-20
NLBNPIT30325,Eni Generali Poste Italiane Unicredit Protection Booster Cash Collect,103.77,0.00,EUR,2026-05-08-14-36-20
NLBNPIT2T027,Palantir Tesla Nvidia Booster Cash Collect,98.19,0.00,EUR,2026-05-08-14-36-20
NLBNPIT302Z2,Intesa Sanpaolo Santander The Goldman Sachs Morgan Stanley,106.11,0.00,EUR,2026-05-08-14-36-20
NLBNPIT303N6,Coherent Leonardo Rheinmetall,100.38,0.00,EUR,2026-05-08-14-36-20
NLBNPIT302W9,Intesa Sanpaolo Unicredit,105.71,0.00,EUR,2026-05-08-14-36-20
NLBNPIT303O4,Banca MPS Siemens Energy Stellantis STMicroelectronics,101.47,0.00,EUR,2026-05-08-14-36-20
NLBNPIT303F2,Azimut Banca MPS Fineco Unicredit,99.87,0.00,EUR,2026-05-08-14-36-20
NLBNPIT303I6,Allianz Assicurazioni Generali Intesa Sanpaolo Unicredit,100.03,0.00,EUR,2026-05-08-14-36-20
NLBNPIT303D7,Bper Intesa Sanpaolo,99.81,0.00,EUR,2026-05-08-14-36-20
NLBNPIT302Y5,Banca MPS Banco BPM Bper Banca Unicredit Protection Booster Cash Collect,109.79,0.00,EUR,2026-05-08-14-36-20
NLBNPIT302V1,Unicredit Bper Intesa Sanpaolo,106.58,0.00,EUR,2026-05-08-14-36-20
NLBNPIT30150,Coherent Leonardo Thales Premi Fissi Cash Collect Callable,103.16,0.00,EUR,2026-05-08-14-36-20
NLBNPIT303A3,Nvidia Intel Tesla Meta,111.36,0.00,EUR,2026-05-08-14-36-20
NLBNPIT21T57,Mercedes Ford Tesla Step-Down Cash Collect,96.53,0.00,EUR,2026-05-08-14-36-20
NLBNPIT2QDD3,Amazon Dell Fortinet Oracle,89.66,0.00,EUR,2026-05-08-14-36-20
NLBNPIT300T9,Tesla Step-Down Cash Collect,99.40,0.00,EUR,2026-05-08-14-36-20
NLBNPIT30309,Banca MPS BBVA Caixabank Societe Generale Protection Booster Cash Collect,108.09,0.00,EUR,2026-05-08-14-36-20
NLBNPIT303P1,BP PLC TotalEnergies Equinor Repsol,100.39,0.00,EUR,2026-05-08-14-36-20
NLBNPIT30358,A2A Engie Veolia E.on,101.33,0.00,EUR,2026-05-08-14-36-20
NLBNPIT303M8,Assicurazioni Generali Unipol Zurich Insurance Axa,99.53,0.00,EUR,2026-05-08-14-36-20
