isin,name,ask,bid,currency,dt
NLBNPIT300H4,Stellantis,90.11,0.00,EUR,2026-04-17-18-02-31
NLBNPIT300T9,Tesla,98.29,0.00,EUR,2026-04-17-18-02-31
NLBNPIT2TQK4,Boeing Dassault Leonardo Rheinmetall Premi Fissi Cash Collect,80.38,0.00,EUR,2026-04-17-18-02-31
NLBNPIT303A3,Nvidia Intel Tesla Meta,109.48,0.00,EUR,2026-04-17-18-02-31
NLBNPIT302Y5,Banca MPS Banco BPM Bper Banca Unicredit Protection Booster Cash Collect,110.22,0.00,EUR,2026-04-17-18-02-31
NLBNPIT30325,Eni Generali Poste Italiane Unicredit Protection Booster Cash Collect,101.55,0.00,EUR,2026-04-17-18-02-31
NLBNPIT2T027,Palantir Tesla Nvidia Booster Cash Collect,98.61,0.00,EUR,2026-04-17-18-02-31
NLBNPIT302W9,Intesa Sanpaolo Unicredit,106.41,0.00,EUR,2026-04-17-18-02-31
NLBNPIT302V1,Unicredit Bper Intesa Sanpaolo,107.05,0.00,EUR,2026-04-17-18-02-31
NLBNPIT2HHH4,ERG Ferrari Leonardo Moncler Premi Fissi Cash Collect,96.84,0.00,EUR,2026-04-17-18-02-31
NLBNPIT21TB7,Step-Down Cash Collect Kla Corp C3.AI Uipath,57.15,0.00,EUR,2026-04-17-18-02-31
NLBNPIT30358,A2A Engie Veolia E.on,101.81,0.00,EUR,2026-04-17-18-02-31
NLBNPIT30309,Banca MPS BBVA Caixabank Societe Generale Protection Booster Cash Collect,109.23,0.00,EUR,2026-04-17-18-02-31
NLBNPIT302Z2,Intesa Sanpaolo Santander The Goldman Sachs Morgan Stanley,107.47,0.00,EUR,2026-04-17-18-02-31
NLBNPIT30374,Boeing Rheinmetall Leonardo Thales,100.89,0.00,EUR,2026-04-17-18-02-31
NLBNPIT2QDD3,Amazon Dell Fortinet Oracle,85.29,0.00,EUR,2026-04-17-18-02-31
NLBNPIT30150,Coherent Leonardo Thales Premi Fissi Cash Collect Callable,104.16,0.00,EUR,2026-04-17-18-02-31
NLBNPIT30333,Enel Leonardo Moncler Snam Protection Booster Cash Collect,98.31,0.00,EUR,2026-04-17-18-02-31
NLBNPIT30341,Generali Swiss Re Scor Unipol Assicurazioni Protection Booster Cash Collect,105.65,0.00,EUR,2026-04-17-18-02-31
NLBNPIT30382,BP PLC Equinor Repsol TotalEnergies Protection Booster Cash Collect,89.16,0.00,EUR,2026-04-17-18-02-31
