isin,name,ask,bid,currency,dt
NLBNPIT303D7,Bper Intesa Sanpaolo,99.81,0.00,EUR,2026-05-08-13-28-30
NLBNPIT302V1,Unicredit Bper Intesa Sanpaolo,106.50,0.00,EUR,2026-05-08-13-28-30
NLBNPIT303C9,Unicredit Intesa Sanpaolo Banco BPM,100.16,0.00,EUR,2026-05-08-13-28-30
NLBNPIT303O4,Banca MPS Siemens Energy Stellantis STMicroelectronics,101.31,0.00,EUR,2026-05-08-13-28-30
NLBNPIT303N6,Coherent Leonardo Rheinmetall,100.36,0.00,EUR,2026-05-08-13-28-30
NLBNPIT30150,Coherent Leonardo Thales Premi Fissi Cash Collect Callable,103.00,0.00,EUR,2026-05-08-13-28-30
NLBNPIT303A3,Nvidia Intel Tesla Meta,111.35,0.00,EUR,2026-05-08-13-28-30
NLBNPIT300U7,Palantir Technologies Step-Down Cash Collect,94.03,0.00,EUR,2026-05-08-13-28-30
NLBNPIT2TQK4,Boeing Dassault Leonardo Rheinmetall Premi Fissi Cash Collect,76.02,0.00,EUR,2026-05-08-13-28-30
NLBNPIT302W9,Intesa Sanpaolo Unicredit,105.67,0.00,EUR,2026-05-08-13-28-30
NLBNPIT303I6,Allianz Assicurazioni Generali Intesa Sanpaolo Unicredit,100.00,0.00,EUR,2026-05-08-13-28-30
NLBNPIT30333,Enel Leonardo Moncler Snam Protection Booster Cash Collect,94.96,0.00,EUR,2026-05-08-13-28-30
NLBNPIT303S5,AMD Dell Meta,104.36,0.00,EUR,2026-05-08-13-28-30
NLBNPIT2HHH4,ERG Ferrari Leonardo Moncler Premi Fissi Cash Collect,95.15,0.00,EUR,2026-05-08-13-28-30
NLBNPIT303P1,BP PLC TotalEnergies Equinor Repsol,100.48,0.00,EUR,2026-05-08-13-28-30
NLBNPIT300H4,Stellantis,82.35,0.00,EUR,2026-05-08-13-28-30
NLBNPIT303E5,Banca MPS Santander,99.85,0.00,EUR,2026-05-08-13-28-30
NLBNPIT300T9,Tesla Step-Down Cash Collect,99.41,0.00,EUR,2026-05-08-13-28-30
NLBNPIT30325,Eni Generali Poste Italiane Unicredit Protection Booster Cash Collect,103.72,0.00,EUR,2026-05-08-13-28-30
NLBNPIT303F2,Azimut Banca MPS Fineco Unicredit,99.73,0.00,EUR,2026-05-08-13-28-30
NLBNPIT30374,Boeing Rheinmetall Leonardo Thales,94.05,0.00,EUR,2026-05-08-13-28-30
NLBNPIT303G0,Banca MPS Banco BPM Bper Unicredit,100.04,0.00,EUR,2026-05-08-13-28-30
NLBNPIT30341,Generali Swiss Re Scor Unipol Assicurazioni Protection Booster Cash Collect,105.21,0.00,EUR,2026-05-08-13-28-30
NLBNPIT30309,Banca MPS BBVA Caixabank Societe Generale Protection Booster Cash Collect,107.98,0.00,EUR,2026-05-08-13-28-30
NLBNPIT302Y5,Banca MPS Banco BPM Bper Banca Unicredit Protection Booster Cash Collect,109.71,0.00,EUR,2026-05-08-13-28-30
NLBNPIT303M8,Assicurazioni Generali Unipol Zurich Insurance Axa,99.49,0.00,EUR,2026-05-08-13-28-30
NLBNPIT2T027,Palantir Tesla Nvidia Booster Cash Collect,98.15,0.00,EUR,2026-05-08-13-28-30
NLBNPIT2QDD3,Amazon Dell Fortinet Oracle,89.41,0.00,EUR,2026-05-08-13-28-30
NLBNPIT302Z2,Intesa Sanpaolo Santander The Goldman Sachs Morgan Stanley,105.96,0.00,EUR,2026-05-08-13-28-30
NLBNPIT21TB7,Step-Down Cash Collect Kla Corp C3.AI Uipath,56.67,0.00,EUR,2026-05-08-13-28-30
NLBNPIT30382,BP PLC Equinor Repsol TotalEnergies Protection Booster Cash Collect,92.02,0.00,EUR,2026-05-08-13-28-30
NLBNPIT30358,A2A Engie Veolia E.on,101.31,0.00,EUR,2026-05-08-13-28-30
