isin,name,ask,bid,currency,dt
NLBNPIT300H4,Stellantis,88.06,0.00,EUR,2026-04-17-10-55-21
NLBNPIT30150,Coherent Leonardo Thales Premi Fissi Cash Collect Callable,104.29,0.00,EUR,2026-04-17-10-55-21
NLBNPIT2HHH4,ERG Ferrari Leonardo Moncler Premi Fissi Cash Collect,96.32,0.00,EUR,2026-04-17-10-55-21
NLBNPIT302W9,Intesa Sanpaolo Unicredit,105.40,0.00,EUR,2026-04-17-10-55-21
NLBNPIT302Z2,Intesa Sanpaolo Santander The Goldman Sachs Morgan Stanley,106.45,0.00,EUR,2026-04-17-10-55-21
NLBNPIT2QDD3,Amazon Dell Fortinet Oracle,85.76,0.00,EUR,2026-04-17-10-55-21
NLBNPIT21TB7,Step-Down Cash Collect Kla Corp C3.AI Uipath,56.67,0.00,EUR,2026-04-17-10-55-21
NLBNPIT302Y5,Banca MPS Banco BPM Bper Banca Unicredit Protection Booster Cash Collect,109.24,0.00,EUR,2026-04-17-10-55-21
NLBNPIT300T9,Tesla,96.81,0.00,EUR,2026-04-17-10-55-21
NLBNPIT303A3,Nvidia Intel Tesla Meta,108.22,0.00,EUR,2026-04-17-10-55-21
NLBNPIT30333,Enel Leonardo Moncler Snam Protection Booster Cash Collect,98.94,0.00,EUR,2026-04-17-10-55-21
NLBNPIT302V1,Unicredit Bper Intesa Sanpaolo,106.13,0.00,EUR,2026-04-17-10-55-21
NLBNPIT2TQK4,Boeing Dassault Leonardo Rheinmetall Premi Fissi Cash Collect,80.18,0.00,EUR,2026-04-17-10-55-21
NLBNPIT30325,Eni Generali Poste Italiane Unicredit Protection Booster Cash Collect,103.25,0.00,EUR,2026-04-17-10-55-21
NLBNPIT30358,A2A Engie Veolia E.on,101.90,0.00,EUR,2026-04-17-10-55-21
NLBNPIT30309,Banca MPS BBVA Caixabank Societe Generale Protection Booster Cash Collect,108.00,0.00,EUR,2026-04-17-10-55-21
NLBNPIT30382,BP PLC Equinor Repsol TotalEnergies Protection Booster Cash Collect,93.30,0.00,EUR,2026-04-17-10-55-21
NLBNPIT30374,Boeing Rheinmetall Leonardo Thales,101.42,0.00,EUR,2026-04-17-10-55-21
NLBNPIT2T027,Palantir Tesla Nvidia Booster Cash Collect,97.84,0.00,EUR,2026-04-17-10-55-21
NLBNPIT30341,Generali Swiss Re Scor Unipol Assicurazioni Protection Booster Cash Collect,105.22,0.00,EUR,2026-04-17-10-55-21
