isin,name,ask,bid,currency,dt
NLBNPIT2TQK4,Boeing Dassault Leonardo Rheinmetall Premi Fissi Cash Collect,78.78,0.00,EUR,2026-04-08-11-58-28
NLBNPIT2T027,Palantir Tesla Nvidia Booster Cash Collect,100.29,0.00,EUR,2026-04-08-11-58-28
NLBNPIT21TB7,Step-Down Cash Collect Kla Corp C3.AI Uipath,56.57,0.00,EUR,2026-04-08-11-58-28
NLBNPIT2QDD3,Amazon Dell Fortinet Oracle,77.91,0.00,EUR,2026-04-08-11-58-28
NLBNPIT2HHH4,ERG Ferrari Leonardo Moncler Premi Fissi Cash Collect,96.01,0.00,EUR,2026-04-08-11-58-28
NLBNPIT302V1,Unicredit Bper Intesa Sanpaolo,107.12,0.00,EUR,2026-04-08-11-58-28
NLBNPIT300H4,Stellantis,86.56,0.00,EUR,2026-04-08-11-58-28
NLBNPIT302Y5,Banca MPS Banco BPM Bper Banca Unicredit Protection Booster Cash Collect,108.03,0.00,EUR,2026-04-08-11-58-28
NLBNPIT302W9,Intesa Sanpaolo Unicredit,106.05,0.00,EUR,2026-04-08-11-58-28
NLBNPIT300T9,Tesla,93.58,0.00,EUR,2026-04-08-11-58-28
NLBNPIT30358,A2A Engie Veolia E.on,103.89,0.00,EUR,2026-04-08-11-58-28
NLBNPIT30341,Generali Swiss Re Scor Unipol Assicurazioni Protection Booster Cash Collect,103.67,0.00,EUR,2026-04-08-11-58-28
NLBNPIT30325,Eni Generali Poste Italiane Unicredit Protection Booster Cash Collect,103.26,0.00,EUR,2026-04-08-11-58-28
NLBNPIT30309,Banca MPS BBVA Caixabank Societe Generale Protection Booster Cash Collect,107.89,0.00,EUR,2026-04-08-11-58-28
NLBNPIT302Z2,Intesa Sanpaolo Santander The Goldman Sachs Morgan Stanley,105.58,0.00,EUR,2026-04-08-11-58-28
NLBNPIT30333,Enel Leonardo Moncler Snam Protection Booster Cash Collect,98.72,0.00,EUR,2026-04-08-11-58-28
NLBNPIT30374,Boeing Rheinmetall Leonardo Thales,99.82,0.00,EUR,2026-04-08-11-58-28
NLBNPIT30382,BP PLC Equinor Repsol TotalEnergies Protection Booster Cash Collect,93.71,0.00,EUR,2026-04-08-11-58-28
NLBNPIT303A3,Nvidia Intel Tesla Meta,102.46,0.00,EUR,2026-04-08-11-58-28
