isin,name,ask,bid,currency,dt
NLBNPIT302W9,Intesa Sanpaolo Unicredit,100.00,0.00,EUR,2026-03-20-09-34-28
NLBNPIT302V1,Unicredit Bper Intesa Sanpaolo,100.00,0.00,EUR,2026-03-20-09-34-28
NLBNPIT30374,Boeing Rheinmetall Leonardo Thales,100.00,0.00,EUR,2026-03-20-09-34-28
NLBNPIT30309,Banca MPS BBVA Caixabank Societe Generale Protection Booster Cash Collect,102.24,0.00,EUR,2026-03-20-09-34-28
NLBNPIT30309,Banca MPS Société Générale BBVA CaixaBank,102.24,0.00,EUR,2026-03-20-09-34-28
NLBNPIT300H4,Stellantis,75.56,0.00,EUR,2026-03-20-09-34-28
NLBNPIT302Y5,Unicredit Banco BPM Bper Banca MPS,102.26,0.00,EUR,2026-03-20-09-34-28
NLBNPIT300T9,Tesla,96.98,0.00,EUR,2026-03-20-09-34-28
NLBNPIT302Y5,Banca MPS Banco BPM Bper Banca Unicredit Protection Booster Cash Collect,102.26,0.00,EUR,2026-03-20-09-34-28
NLBNPIT21TB7,Step-Down Cash Collect Kla Corp C3.AI Uipath,52.67,0.00,EUR,2026-03-20-09-34-28
NLBNPIT303A3,Nvidia Intel Tesla Meta,100.00,0.00,EUR,2026-03-20-09-34-28
NLBNPIT30382,BP PLC Equinor Repsol TotalEnergies Protection Booster Cash Collect,100.00,0.00,EUR,2026-03-20-09-34-28
NLBNPIT30341,Generali Swiss Re Scor Unipol Assicurazioni Protection Booster Cash Collect,100.00,0.00,EUR,2026-03-20-09-34-28
NLBNPIT2QDD3,Amazon Dell Fortinet Oracle,80.04,0.00,EUR,2026-03-20-09-34-28
NLBNPIT2TQK4,Boeing Dassault Leonardo Rheinmetall Premi Fissi Cash Collect,78.76,0.00,EUR,2026-03-20-09-34-28
NLBNPIT30325,Eni Generali Poste Italiane Unicredit Protection Booster Cash Collect,100.00,0.00,EUR,2026-03-20-09-34-28
NLBNPIT2HHH4,ERG Ferrari Leonardo Moncler Premi Fissi Cash Collect,93.27,0.00,EUR,2026-03-20-09-34-28
NLBNPIT302Z2,Intesa Sanpaolo Santander The Goldman Sachs Morgan Stanley,101.18,0.00,EUR,2026-03-20-09-34-28
NLBNPIT30333,Enel Leonardo Moncler Snam Protection Booster Cash Collect,100.00,0.00,EUR,2026-03-20-09-34-28
NLBNPIT30358,A2A Engie Veolia E.on,100.00,0.00,EUR,2026-03-20-09-34-28
NLBNPIT2T027,Palantir Tesla Nvidia Booster Cash Collect,99.84,0.00,EUR,2026-03-20-09-34-28
