isin,name,ask,bid,currency,dt
NLBNPIT302W9,Intesa Sanpaolo Unicredit,105.16,0.00,EUR,2026-04-21-17-09-19
NLBNPIT2TQK4,Boeing Dassault Leonardo Rheinmetall Premi Fissi Cash Collect,78.58,0.00,EUR,2026-04-21-17-09-19
NLBNPIT303I6,Allianz Assicurazioni Generali Intesa Sanpaolo Unicredit,99.77,0.00,EUR,2026-04-21-17-09-19
NLBNPIT302Z2,Intesa Sanpaolo Santander The Goldman Sachs Morgan Stanley,106.49,0.00,EUR,2026-04-21-17-09-19
NLBNPIT30358,A2A Engie Veolia E.on,102.45,0.00,EUR,2026-04-21-17-09-19
NLBNPIT30333,Enel Leonardo Moncler Snam Protection Booster Cash Collect,97.13,0.00,EUR,2026-04-21-17-09-19
NLBNPIT303E5,Banca MPS Santander,99.27,0.00,EUR,2026-04-21-17-09-19
NLBNPIT2QDD3,Amazon Dell Fortinet Oracle,86.76,0.00,EUR,2026-04-21-17-09-19
NLBNPIT303S5,AMD Dell Meta,99.93,0.00,EUR,2026-04-21-17-09-19
NLBNPIT303M8,Assicurazioni Generali Unipol Zurich Insurance Axa,100.27,0.00,EUR,2026-04-21-17-09-19
NLBNPIT30309,Banca MPS BBVA Caixabank Societe Generale Protection Booster Cash Collect,107.85,0.00,EUR,2026-04-21-17-09-19
NLBNPIT303F2,Azimut Banca MPS Fineco Unicredit,99.29,0.00,EUR,2026-04-21-17-09-19
NLBNPIT303A3,Nvidia Intel Tesla Meta,108.55,0.00,EUR,2026-04-21-17-09-19
NLBNPIT30374,Boeing Rheinmetall Leonardo Thales,98.90,0.00,EUR,2026-04-21-17-09-19
NLBNPIT303G0,Banca MPS Banco BPM Bper Unicredit,98.57,0.00,EUR,2026-04-21-17-09-19
NLBNPIT2T027,Palantir Tesla Nvidia Booster Cash Collect,98.29,0.00,EUR,2026-04-21-17-09-19
NLBNPIT303C9,Unicredit Intesa Sanpaolo Banco BPM,99.21,0.00,EUR,2026-04-21-17-09-19
NLBNPIT30382,BP PLC Equinor Repsol TotalEnergies Protection Booster Cash Collect,91.37,0.00,EUR,2026-04-21-17-09-19
NLBNPIT300T9,Tesla,97.21,0.00,EUR,2026-04-21-17-09-19
NLBNPIT300H4,Stellantis,89.76,0.00,EUR,2026-04-21-17-09-19
NLBNPIT30325,Eni Generali Poste Italiane Unicredit Protection Booster Cash Collect,101.63,0.00,EUR,2026-04-21-17-09-19
NLBNPIT302V1,Unicredit Bper Intesa Sanpaolo,105.86,0.00,EUR,2026-04-21-17-09-19
NLBNPIT303N6,Coherent Leonardo Rheinmetall,99.77,0.00,EUR,2026-04-21-17-09-19
NLBNPIT303P1,BP PLC TotalEnergies Equinor Repsol,100.28,0.00,EUR,2026-04-21-17-09-19
NLBNPIT21TB7,Step-Down Cash Collect Kla Corp C3.AI Uipath,56.38,0.00,EUR,2026-04-21-17-09-19
NLBNPIT30341,Generali Swiss Re Scor Unipol Assicurazioni Protection Booster Cash Collect,105.90,0.00,EUR,2026-04-21-17-09-19
NLBNPIT30150,Coherent Leonardo Thales Premi Fissi Cash Collect Callable,102.60,0.00,EUR,2026-04-21-17-09-19
NLBNPIT303D7,Bper Intesa Sanpaolo,99.35,0.00,EUR,2026-04-21-17-09-19
NLBNPIT302Y5,Banca MPS Banco BPM Bper Banca Unicredit Protection Booster Cash Collect,108.58,0.00,EUR,2026-04-21-17-09-19
NLBNPIT2HHH4,ERG Ferrari Leonardo Moncler Premi Fissi Cash Collect,96.26,0.00,EUR,2026-04-21-17-09-19
NLBNPIT303O4,Banca MPS Siemens Energy Stellantis STMicroelectronics,99.61,0.00,EUR,2026-04-21-17-09-19
