isin,name,ask,bid,currency,dt
NLBNPIT30325,Certificato NLBNPIT30325 - Coupon: -% (-% p.a.) - Barrier: -%,99.85,0.00,EUR,2026-06-30-12-14-09
NLBNPIT300C5,Certificato NLBNPIT300C5 - Coupon: -% (-% p.a.) - Barrier: -%,103.25,0.00,EUR,2026-06-30-12-14-09
NLBNPIT2SP93,Certificato NLBNPIT2SP93 - Coupon: -% (-% p.a.) - Barrier: -%,95.88,0.00,EUR,2026-06-30-12-14-09
NLBNPIT300U7,Certificato NLBNPIT300U7 - Coupon: -% (-% p.a.) - Barrier: -%,85.38,0.00,EUR,2026-06-30-12-14-09
NLBNPIT304D5,Certificato NLBNPIT304D5 - Coupon: -% (-% p.a.) - Barrier: -%,102.38,0.00,EUR,2026-06-30-12-14-09
NLBNPIT30333,Certificato NLBNPIT30333 - Coupon: -% (-% p.a.) - Barrier: -%,90.94,0.00,EUR,2026-06-30-12-14-09
NLBNPIT304V7,Certificato NLBNPIT304V7 - Coupon: -% (-% p.a.) - Barrier: -%,101.55,0.00,EUR,2026-06-30-12-14-09
NLBNPIT304K0,Certificato NLBNPIT304K0 - Coupon: -% (-% p.a.) - Barrier: -%,97.55,0.00,EUR,2026-06-30-12-14-09
NLBNPIT304N4,Certificato NLBNPIT304N4 - Coupon: -% (-% p.a.) - Barrier: -%,97.57,0.00,EUR,2026-06-30-12-14-09
NLBNPIT30150,Certificato NLBNPIT30150 - Coupon: -% (-% p.a.) - Barrier: -%,94.79,0.00,EUR,2026-06-30-12-14-09
NLBNPIT305D2,Certificato NLBNPIT305D2 - Coupon: -% (-% p.a.) - Barrier: -%,98.60,0.00,EUR,2026-06-30-12-14-09
NLBNPIT305Z5,Certificato NLBNPIT305Z5 - Coupon: -% (-% p.a.) - Barrier: -%,1.00000,0.00,EUR,2026-06-30-12-14-09
NLBNPIT305S0,Certificato NLBNPIT305S0 - Coupon: -% (-% p.a.) - Barrier: -%,97.34,0.00,EUR,2026-06-30-12-14-09
NLBNPIT2TQK4,Certificato NLBNPIT2TQK4 - Coupon: -% (-% p.a.) - Barrier: -%,60.11,0.00,EUR,2026-06-30-12-14-09
NLBNPIT305I1,Certificato NLBNPIT305I1 - Coupon: -% (-% p.a.) - Barrier: -%,99.95,0.00,EUR,2026-06-30-12-14-09
NLBNPIT303Y3,Certificato NLBNPIT303Y3 - Coupon: -% (-% p.a.) - Barrier: -%,80.62,0.00,EUR,2026-06-30-12-14-09
NLBNPIT303A3,Certificato NLBNPIT303A3 - Coupon: -% (-% p.a.) - Barrier: -%,110.84,0.00,EUR,2026-06-30-12-14-09
NLBNPIT30358,Certificato NLBNPIT30358 - Coupon: -% (-% p.a.) - Barrier: -%,106.12,0.00,EUR,2026-06-30-12-14-09
NLBNPIT303V9,Certificato NLBNPIT303V9 - Coupon: -% (-% p.a.) - Barrier: -%,83.41,0.00,EUR,2026-06-30-12-14-09
NLBNPIT304Y1,Certificato NLBNPIT304Y1 - Coupon: -% (-% p.a.) - Barrier: -%,102.16,0.00,EUR,2026-06-30-12-14-09
NLBNPIT304J2,Enel | Poste Italiane | Leonardo - Coupon: 0.98% (11.76% p.a.) - Barrier: 60%,100.13,0.00,EUR,2026-06-30-12-14-09
NLBNPIT305V4,Certificato NLBNPIT305V4 - Coupon: -% (-% p.a.) - Barrier: -%,102.50,0.00,EUR,2026-06-30-12-14-09
NLBNPIT2HHH4,ERG | Ferrari | Leonardo | Moncler - Coupon: 1.20% (14.00% p.a.) - Barrier: 55%,94.58,0.00,EUR,2026-06-30-12-14-09
NLBNPIT30341,Certificato NLBNPIT30341 - Coupon: -% (-% p.a.) - Barrier: -%,107.95,0.00,EUR,2026-06-30-12-14-09
NLBNPIT305X0,Certificato NLBNPIT305X0 - Coupon: -% (-% p.a.) - Barrier: -%,1.00000,0.00,EUR,2026-06-30-12-14-09
NLBNPIT303C9,Certificato NLBNPIT303C9 - Coupon: -% (-% p.a.) - Barrier: -%,102.90,0.00,EUR,2026-06-30-12-14-09
NLBNPIT21T57,Certificato NLBNPIT21T57 - Coupon: -% (-% p.a.) - Barrier: -%,89.37,0.00,EUR,2026-06-30-12-14-09
NLBNPIT304Z8,Certificato NLBNPIT304Z8 - Coupon: -% (-% p.a.) - Barrier: -%,100.12,0.00,EUR,2026-06-30-12-14-09
NLBNPIT2EPV5,Certificato NLBNPIT2EPV5 - Coupon: -% (-% p.a.) - Barrier: -%,93.26,0.00,EUR,2026-06-30-12-14-09
NLBNPIT2XBR3,Certificato NLBNPIT2XBR3 - Coupon: -% (-% p.a.) - Barrier: -%,97.04,0.00,EUR,2026-06-30-12-14-09
NLBNPIT300H4,Stellantis - Coupon: 0.90% (10.80% p.a.) - Barrier: 60%,65.98,0.00,EUR,2026-06-30-12-14-09
NLBNPIT305L5,Certificato NLBNPIT305L5 - Coupon: -% (-% p.a.) - Barrier: -%,100.37,0.00,EUR,2026-06-30-12-14-09
NLBNPIT305N1,Certificato NLBNPIT305N1 - Coupon: -% (-% p.a.) - Barrier: -%,98.41,0.00,EUR,2026-06-30-12-14-09
NLBNPIT303E5,Certificato NLBNPIT303E5 - Coupon: -% (-% p.a.) - Barrier: -%,103.71,0.00,EUR,2026-06-30-12-14-09
NLBNPIT305R2,Certificato NLBNPIT305R2 - Coupon: -% (-% p.a.) - Barrier: -%,99.89,0.00,EUR,2026-06-30-12-14-09
NLBNPIT304W5,Certificato NLBNPIT304W5 - Coupon: -% (-% p.a.) - Barrier: -%,102.46,0.00,EUR,2026-06-30-12-14-09
NLBNPIT30622,Certificato NLBNPIT30622 - Coupon: -% (-% p.a.) - Barrier: -%,1.00000,0.00,EUR,2026-06-30-12-14-09
NLBNPIT305C4,Certificato NLBNPIT305C4 - Coupon: -% (-% p.a.) - Barrier: -%,98.21,0.00,EUR,2026-06-30-12-14-09
NLBNPIT304X3,Certificato NLBNPIT304X3 - Coupon: -% (-% p.a.) - Barrier: -%,101.34,0.00,EUR,2026-06-30-12-14-09
NLBNPIT303W7,Certificato NLBNPIT303W7 - Coupon: -% (-% p.a.) - Barrier: -%,86.77,0.00,EUR,2026-06-30-12-14-09
NLBNPIT30374,Certificato NLBNPIT30374 - Coupon: -% (-% p.a.) - Barrier: -%,83.27,0.00,EUR,2026-06-30-12-14-09
NLBNPIT2T027,Nvidia | Palantir Technologies | Tesla - Coupon: 1.35% (16.20% p.a.) - Barrier: 45%,91.65,0.00,EUR,2026-06-30-12-14-09
NLBNPIT30507,Certificato NLBNPIT30507 - Coupon: -% (-% p.a.) - Barrier: -%,96.99,0.00,EUR,2026-06-30-12-14-09
NLBNPIT21TB7,C3.AI | KLA | UiPath - Coupon: 1.30% (15.60% p.a.) - Barrier: 40%,50.85,0.00,EUR,2026-06-30-12-14-09
NLBNPIT304P9,Certificato NLBNPIT304P9 - Coupon: -% (-% p.a.) - Barrier: -%,100.42,0.00,EUR,2026-06-30-12-14-09
NLBNPIT30614,Certificato NLBNPIT30614 - Coupon: -% (-% p.a.) - Barrier: -%,1.00000,0.00,EUR,2026-06-30-12-14-09
NLBNPIT305H3,Certificato NLBNPIT305H3 - Coupon: -% (-% p.a.) - Barrier: -%,97.94,0.00,EUR,2026-06-30-12-14-09
NLBNPIT302Y5,Banca Monte dei Paschi di Siena | Banco BPM | BPER Banca | Unicredit - Coupon: 15.60% p.a. - Barrier: 45.60%,111.56,0.00,EUR,2026-06-30-12-14-09
NLBNPIT303N6,Certificato NLBNPIT303N6 - Coupon: -% (-% p.a.) - Barrier: -%,89.08,0.00,EUR,2026-06-30-12-14-09
NLBNPIT300T9,Tesla - Coupon: 1.12% (13.44% p.a.) - Barrier: 60%,97.68,0.00,EUR,2026-06-30-12-14-09
NLBNPIT304S3,Bayer | Eli Lilly | Merck & co - Coupon: 1.15% (13.80% p.a.) - Barrier: 55%,106.04,0.00,EUR,2026-06-30-12-14-09
NLBNPIT304M6,Certificato NLBNPIT304M6 - Coupon: -% (-% p.a.) - Barrier: -%,94.69,0.00,EUR,2026-06-30-12-14-09
NLBNPIT304Q7,Alphabet | Microsoft | C3.AI - Coupon: 1.6% (19.80% p.a.) - Barrier: 45%,97.15,0.00,EUR,2026-06-30-12-14-09
NLBNPIT30382,Certificato NLBNPIT30382 - Coupon: -% (-% p.a.) - Barrier: -%,88.14,0.00,EUR,2026-06-30-12-14-09
NLBNPIT304L8,Certificato NLBNPIT304L8 - Coupon: -% (-% p.a.) - Barrier: -%,99.00,0.00,EUR,2026-06-30-12-14-09
NLBNPIT302V1,Certificato NLBNPIT302V1 - Coupon: -% (-% p.a.) - Barrier: -%,108.46,0.00,EUR,2026-06-30-12-14-09
NLBNPIT30309,Banca Monte dei Paschi di Siena | BBVA | CaixaBank | Société Générale - Coupon: 12.60% p.a. - Barrier: 50.51%,110.94,0.00,EUR,2026-06-30-12-14-09
NLBNPIT303D7,Certificato NLBNPIT303D7 - Coupon: -% (-% p.a.) - Barrier: -%,101.02,0.00,EUR,2026-06-30-12-14-09
NLBNPIT304G8,Certificato NLBNPIT304G8 - Coupon: -% (-% p.a.) - Barrier: -%,103.92,0.00,EUR,2026-06-30-12-14-09
NLBNPIT302W9,Certificato NLBNPIT302W9 - Coupon: -% (-% p.a.) - Barrier: -%,104.74,0.00,EUR,2026-06-30-12-14-09
NLBNPIT30549,Certificato NLBNPIT30549 - Coupon: -% (-% p.a.) - Barrier: -%,99.62,0.00,EUR,2026-06-30-12-14-09
NLBNPIT302Z2,Certificato NLBNPIT302Z2 - Coupon: -% (-% p.a.) - Barrier: -%,105.83,0.00,EUR,2026-06-30-12-14-09
NLBNPIT304E3,Certificato NLBNPIT304E3 - Coupon: -% (-% p.a.) - Barrier: -%,101.24,0.00,EUR,2026-06-30-12-14-09
NLBNPIT305E0,Certificato NLBNPIT305E0 - Coupon: -% (-% p.a.) - Barrier: -%,99.48,0.00,EUR,2026-06-30-12-14-09
NLBNPIT303P1,Certificato NLBNPIT303P1 - Coupon: -% (-% p.a.) - Barrier: -%,102.73,0.00,EUR,2026-06-30-12-14-09
NLBNPIT303S5,Certificato NLBNPIT303S5 - Coupon: -% (-% p.a.) - Barrier: -%,102.78,0.00,EUR,2026-06-30-12-14-09
NLBNPIT303G0,Certificato NLBNPIT303G0 - Coupon: -% (-% p.a.) - Barrier: -%,101.58,0.00,EUR,2026-06-30-12-14-09
NLBNPIT303F2,Certificato NLBNPIT303F2 - Coupon: -% (-% p.a.) - Barrier: -%,102.95,0.00,EUR,2026-06-30-12-14-09
NLBNPIT303O4,Certificato NLBNPIT303O4 - Coupon: -% (-% p.a.) - Barrier: -%,97.54,0.00,EUR,2026-06-30-12-14-09
NLBNPIT303I6,Certificato NLBNPIT303I6 - Coupon: -% (-% p.a.) - Barrier: -%,102.72,0.00,EUR,2026-06-30-12-14-09
NLBNPIT303M8,Certificato NLBNPIT303M8 - Coupon: -% (-% p.a.) - Barrier: -%,103.49,0.00,EUR,2026-06-30-12-14-09
