isin,name,ask,bid,currency,dt
NLBNPIT302V1,Unicredit Bper Intesa Sanpaolo,100.80,0.00,EUR,2026-03-24-21-04-25
NLBNPIT303A3,Nvidia Intel Tesla Meta,98.79,0.00,EUR,2026-03-24-21-04-25
NLBNPIT300T9,Tesla,95.78,0.00,EUR,2026-03-24-21-04-25
NLBNPIT30333,Enel Leonardo Moncler Snam Protection Booster Cash Collect,96.95,0.00,EUR,2026-03-24-21-04-25
NLBNPIT302Y5,Unicredit Banco BPM Bper Banca MPS,101.48,0.00,EUR,2026-03-24-21-04-25
NLBNPIT302W9,Intesa Sanpaolo Unicredit,100.37,0.00,EUR,2026-03-24-21-04-25
NLBNPIT2T027,Palantir Tesla Nvidia Booster Cash Collect,99.67,0.00,EUR,2026-03-24-21-04-25
NLBNPIT21TB7,Step-Down Cash Collect Kla Corp C3.AI Uipath,50.92,0.00,EUR,2026-03-24-21-04-25
NLBNPIT30325,Poste Italiane Eni Assicurazioni Generali Unicredit,97.60,0.00,EUR,2026-03-24-21-04-25
NLBNPIT30325,Eni Generali Poste Italiane Unicredit Protection Booster Cash Collect,97.60,0.00,EUR,2026-03-24-21-04-25
NLBNPIT302Y5,Banca MPS Banco BPM Bper Banca Unicredit Protection Booster Cash Collect,101.48,0.00,EUR,2026-03-24-21-04-25
NLBNPIT2TQK4,Boeing Dassault Leonardo Rheinmetall Premi Fissi Cash Collect,74.53,0.00,EUR,2026-03-24-21-04-25
NLBNPIT30382,BP PLC Equinor Repsol TotalEnergies Protection Booster Cash Collect,95.40,0.00,EUR,2026-03-24-21-04-25
NLBNPIT300H4,Stellantis,78.21,0.00,EUR,2026-03-24-21-04-25
NLBNPIT30309,Banca MPS BBVA Caixabank Societe Generale Protection Booster Cash Collect,101.71,0.00,EUR,2026-03-24-21-04-25
NLBNPIT30309,Banca MPS Société Générale BBVA CaixaBank,101.71,0.00,EUR,2026-03-24-21-04-25
NLBNPIT2HHH4,ERG Ferrari Leonardo Moncler Premi Fissi Cash Collect,92.70,0.00,EUR,2026-03-24-21-04-25
NLBNPIT2QDD3,Amazon Dell Fortinet Oracle,78.11,0.00,EUR,2026-03-24-21-04-25
NLBNPIT30358,A2A Engie Veolia E.on,99.51,0.00,EUR,2026-03-24-21-04-25
NLBNPIT30374,Boeing Rheinmetall Leonardo Thales,96.28,0.00,EUR,2026-03-24-21-04-25
NLBNPIT30382,BP PLC TotalEnergies Equinor Repsol,95.40,0.00,EUR,2026-03-24-21-04-25
NLBNPIT30341,Generali Swiss Re Scor Unipol Assicurazioni Protection Booster Cash Collect,99.43,0.00,EUR,2026-03-24-21-04-25
NLBNPIT302Z2,Intesa Sanpaolo Santander The Goldman Sachs Morgan Stanley,101.27,0.00,EUR,2026-03-24-21-04-25
