isin,name,ask,bid,currency,dt
NLBNPIT302Y5,Unicredit Banco BPM Bper Banca MPS,97.23,0.00,EUR,2026-03-23-11-53-09
NLBNPIT302Y5,Banca MPS Banco BPM Bper Banca Unicredit Protection Booster Cash Collect,97.23,0.00,EUR,2026-03-23-11-53-09
NLBNPIT302V1,Unicredit Bper Intesa Sanpaolo,96.65,0.00,EUR,2026-03-23-11-53-09
NLBNPIT2TQK4,Boeing Dassault Leonardo Rheinmetall Premi Fissi Cash Collect,75.11,0.00,EUR,2026-03-23-11-53-09
NLBNPIT30325,Eni Generali Poste Italiane Unicredit Protection Booster Cash Collect,94.22,0.00,EUR,2026-03-23-11-53-09
NLBNPIT30325,Poste Italiane Eni Assicurazioni Generali Unicredit,94.22,0.00,EUR,2026-03-23-11-53-09
NLBNPIT30341,Generali Swiss Re Scor Unipol Assicurazioni Protection Booster Cash Collect,96.72,0.00,EUR,2026-03-23-11-53-09
NLBNPIT2T027,Palantir Tesla Nvidia Booster Cash Collect,97.59,0.00,EUR,2026-03-23-11-53-09
NLBNPIT300H4,Stellantis,72.23,0.00,EUR,2026-03-23-11-53-09
NLBNPIT300T9,Tesla,93.99,0.00,EUR,2026-03-23-11-53-09
NLBNPIT302W9,Intesa Sanpaolo Unicredit,96.78,0.00,EUR,2026-03-23-11-53-09
NLBNPIT30358,A2A Engie Veolia E.on,96.83,0.00,EUR,2026-03-23-11-53-09
NLBNPIT30374,Boeing Rheinmetall Leonardo Thales,95.66,0.00,EUR,2026-03-23-11-53-09
NLBNPIT30333,Enel Leonardo Moncler Snam Protection Booster Cash Collect,95.96,0.00,EUR,2026-03-23-11-53-09
NLBNPIT30309,Banca MPS Société Générale BBVA CaixaBank,97.79,0.00,EUR,2026-03-23-11-53-09
NLBNPIT303A3,Nvidia Intel Tesla Meta,96.73,0.00,EUR,2026-03-23-11-53-09
NLBNPIT302Z2,Intesa Sanpaolo Santander The Goldman Sachs Morgan Stanley,97.88,0.00,EUR,2026-03-23-11-53-09
NLBNPIT30309,Banca MPS BBVA Caixabank Societe Generale Protection Booster Cash Collect,97.79,0.00,EUR,2026-03-23-11-53-09
NLBNPIT30382,BP PLC Equinor Repsol TotalEnergies Protection Booster Cash Collect,95.90,0.00,EUR,2026-03-23-11-53-09
NLBNPIT2QDD3,Amazon Dell Fortinet Oracle,77.15,0.00,EUR,2026-03-23-11-53-09
NLBNPIT21TB7,Step-Down Cash Collect Kla Corp C3.AI Uipath,50.66,0.00,EUR,2026-03-23-11-53-09
NLBNPIT2HHH4,ERG Ferrari Leonardo Moncler Premi Fissi Cash Collect,91.28,0.00,EUR,2026-03-23-11-53-09
NLBNPIT30382,BP PLC TotalEnergies Equinor Repsol,95.90,0.00,EUR,2026-03-23-11-53-09
