isin,name,ask,bid,currency,dt
NLBNPIT303D7,Bper Intesa Sanpaolo,101.48,0.00,EUR,2026-05-06-16-22-17
NLBNPIT303N6,Coherent Leonardo Rheinmetall,101.11,0.00,EUR,2026-05-06-16-22-17
NLBNPIT30150,Coherent Leonardo Thales Premi Fissi Cash Collect Callable,103.15,0.00,EUR,2026-05-06-16-22-17
NLBNPIT300H4,Stellantis,82.30,0.00,EUR,2026-05-06-16-22-17
NLBNPIT303S5,AMD Dell Meta,104.10,0.00,EUR,2026-05-06-16-22-17
NLBNPIT303P1,BP PLC TotalEnergies Equinor Repsol,100.75,0.00,EUR,2026-05-06-16-22-17
NLBNPIT303A3,Nvidia Intel Tesla Meta,110.18,0.00,EUR,2026-05-06-16-22-17
NLBNPIT303I6,Allianz Assicurazioni Generali Intesa Sanpaolo Unicredit,101.48,0.00,EUR,2026-05-06-16-22-17
NLBNPIT30325,Eni Generali Poste Italiane Unicredit Protection Booster Cash Collect,102.92,0.00,EUR,2026-05-06-16-22-17
NLBNPIT30309,Banca MPS BBVA Caixabank Societe Generale Protection Booster Cash Collect,108.05,0.00,EUR,2026-05-06-16-22-17
NLBNPIT302W9,Intesa Sanpaolo Unicredit,105.84,0.00,EUR,2026-05-06-16-22-17
NLBNPIT303O4,Banca MPS Siemens Energy Stellantis STMicroelectronics,101.38,0.00,EUR,2026-05-06-16-22-17
NLBNPIT303G0,Banca MPS Banco BPM Bper Unicredit,102.45,0.00,EUR,2026-05-06-16-22-17
NLBNPIT303E5,Banca MPS Santander,101.12,0.00,EUR,2026-05-06-16-22-17
NLBNPIT303M8,Assicurazioni Generali Unipol Zurich Insurance Axa,100.10,0.00,EUR,2026-05-06-16-22-17
NLBNPIT303F2,Azimut Banca MPS Fineco Unicredit,101.26,0.00,EUR,2026-05-06-16-22-17
NLBNPIT2T027,Palantir Tesla Nvidia Booster Cash Collect,97.34,0.00,EUR,2026-05-06-16-22-17
NLBNPIT303C9,Unicredit Intesa Sanpaolo Banco BPM,101.14,0.00,EUR,2026-05-06-16-22-17
NLBNPIT302Z2,Intesa Sanpaolo Santander The Goldman Sachs Morgan Stanley,106.08,0.00,EUR,2026-05-06-16-22-17
NLBNPIT30374,Boeing Rheinmetall Leonardo Thales,98.66,0.00,EUR,2026-05-06-16-22-17
NLBNPIT2TQK4,Boeing Dassault Leonardo Rheinmetall Premi Fissi Cash Collect,79.91,0.00,EUR,2026-05-06-16-22-17
NLBNPIT300U7,Palantir Technologies Step-Down Cash Collect,93.23,0.00,EUR,2026-05-06-16-22-17
NLBNPIT21TB7,Step-Down Cash Collect Kla Corp C3.AI Uipath,56.22,0.00,EUR,2026-05-06-16-22-17
NLBNPIT30358,A2A Engie Veolia E.on,101.92,0.00,EUR,2026-05-06-16-22-17
NLBNPIT300T9,Tesla Step-Down Cash Collect,97.56,0.00,EUR,2026-05-06-16-22-17
NLBNPIT302Y5,Banca MPS Banco BPM Bper Banca Unicredit Protection Booster Cash Collect,109.91,0.00,EUR,2026-05-06-16-22-17
NLBNPIT302V1,Unicredit Bper Intesa Sanpaolo,107.11,0.00,EUR,2026-05-06-16-22-17
NLBNPIT2HHH4,ERG Ferrari Leonardo Moncler Premi Fissi Cash Collect,94.40,0.00,EUR,2026-05-06-16-22-17
NLBNPIT30341,Generali Swiss Re Scor Unipol Assicurazioni Protection Booster Cash Collect,105.54,0.00,EUR,2026-05-06-16-22-17
NLBNPIT30382,BP PLC Equinor Repsol TotalEnergies Protection Booster Cash Collect,92.20,0.00,EUR,2026-05-06-16-22-17
NLBNPIT30333,Enel Leonardo Moncler Snam Protection Booster Cash Collect,95.70,0.00,EUR,2026-05-06-16-22-17
NLBNPIT2QDD3,Amazon Dell Fortinet Oracle,88.35,0.00,EUR,2026-05-06-16-22-17
