isin,name,ask,bid,currency,dt
NLBNPIT303D7,Bper Intesa Sanpaolo,98.37,0.00,EUR,2026-05-18-10-06-21
NLBNPIT303N6,Coherent Leonardo Rheinmetall,98.07,0.00,EUR,2026-05-18-10-06-21
NLBNPIT2TQK4,Boeing Dassault Leonardo Rheinmetall Premi Fissi Cash Collect,70.33,0.00,EUR,2026-05-18-10-06-21
NLBNPIT300H4,Stellantis,80.99,0.00,EUR,2026-05-18-10-06-21
NLBNPIT300T9,Tesla Step-Down Cash Collect,99.14,0.00,EUR,2026-05-18-10-06-21
NLBNPIT303C9,Unicredit Intesa Sanpaolo Banco BPM,100.28,0.00,EUR,2026-05-18-10-06-21
NLBNPIT302W9,Intesa Sanpaolo Unicredit,105.73,0.00,EUR,2026-05-18-10-06-21
NLBNPIT303F2,Azimut Banca MPS Fineco Unicredit,100.11,0.00,EUR,2026-05-18-10-06-21
NLBNPIT303S5,AMD Dell Meta,104.37,0.00,EUR,2026-05-18-10-06-21
NLBNPIT303P1,BP PLC TotalEnergies Equinor Repsol,99.75,0.00,EUR,2026-05-18-10-06-21
NLBNPIT2QDD3,Amazon Dell Fortinet Oracle,89.98,0.00,EUR,2026-05-18-10-06-21
NLBNPIT30382,BP PLC Equinor Repsol TotalEnergies Protection Booster Cash Collect,96.06,0.00,EUR,2026-05-18-10-06-21
NLBNPIT2EPV5,Amazon Meta MSFT Nvidia Premi Fissi Cash Collect 11% 13-05,98.12,0.00,EUR,2026-05-18-10-06-21
NLBNPIT303A3,Nvidia Intel Tesla Meta,111.54,0.00,EUR,2026-05-18-10-06-21
NLBNPIT30341,Generali Swiss Re Scor Unipol Assicurazioni Protection Booster Cash Collect,105.47,0.00,EUR,2026-05-18-10-06-21
NLBNPIT30309,Banca MPS BBVA Caixabank Societe Generale Protection Booster Cash Collect,107.83,0.00,EUR,2026-05-18-10-06-21
NLBNPIT21T57,Mercedes Ford Tesla Step-Down Cash Collect,95.07,0.00,EUR,2026-05-18-10-06-21
NLBNPIT2HHH4,ERG Ferrari Leonardo Moncler Premi Fissi Cash Collect 14% 13-05,90.75,0.00,EUR,2026-05-18-10-06-21
NLBNPIT300U7,Palantir Technologies Step-Down Cash Collect,93.05,0.00,EUR,2026-05-18-10-06-21
NLBNPIT30325,Eni Generali Poste Italiane Unicredit Protection Booster Cash Collect,105.96,0.00,EUR,2026-05-18-10-06-21
NLBNPIT303O4,Banca MPS Siemens Energy Stellantis STMicroelectronics,100.95,0.00,EUR,2026-05-18-10-06-21
NLBNPIT303E5,Banca MPS Santander,99.57,0.00,EUR,2026-05-18-10-06-21
NLBNPIT303G0,Banca MPS Banco BPM Bper Unicredit,99.91,0.00,EUR,2026-05-18-10-06-21
NLBNPIT30150,Coherent Leonardo Thales Premi Fissi Cash Collect Callable,100.30,0.00,EUR,2026-05-18-10-06-21
NLBNPIT2T027,Palantir Tesla Nvidia Booster Cash Collect,95.99,0.00,EUR,2026-05-18-10-06-21
NLBNPIT30374,Boeing Rheinmetall Leonardo Thales,87.83,0.00,EUR,2026-05-18-10-06-21
NLBNPIT303I6,Allianz Assicurazioni Generali Intesa Sanpaolo Unicredit,99.93,0.00,EUR,2026-05-18-10-06-21
NLBNPIT302V1,Unicredit Bper Intesa Sanpaolo,106.04,0.00,EUR,2026-05-18-10-06-21
NLBNPIT30333,Enel Leonardo Moncler Snam Protection Booster Cash Collect,90.63,0.00,EUR,2026-05-18-10-06-21
NLBNPIT30358,A2A Engie Veolia E.on,100.71,0.00,EUR,2026-05-18-10-06-21
NLBNPIT2XBR3,BPM Kering Moncler STM Premi Fissi Cash Collect 15% 11-06,94.29,0.00,EUR,2026-05-18-10-06-21
NLBNPIT2SP93,AMD Google Amazon Meta Premi Fissi Cash Collect 11% 03-06,98.78,0.00,EUR,2026-05-18-10-06-21
NLBNPIT302Y5,Banca MPS Banco BPM Bper Banca Unicredit Protection Booster Cash Collect,109.84,0.00,EUR,2026-05-18-10-06-21
NLBNPIT303M8,Assicurazioni Generali Unipol Zurich Insurance Axa,99.93,0.00,EUR,2026-05-18-10-06-21
NLBNPIT302Z2,Intesa Sanpaolo Santander The Goldman Sachs Morgan Stanley,105.03,0.00,EUR,2026-05-18-10-06-21
NLBNPIT21TB7,Step-Down Cash Collect Kla Corp C3.AI Uipath,50.61,0.00,EUR,2026-05-18-10-06-21
