isin,name,ask,bid,currency,dt
NLBNPIT21TB7,Step-Down Cash Collect Kla Corp C3.AI Uipath,56.12,0.00,EUR,2026-05-06-10-42-41
NLBNPIT30150,Coherent Leonardo Thales Premi Fissi Cash Collect Callable,102.96,0.00,EUR,2026-05-06-10-42-41
NLBNPIT303F2,Azimut Banca MPS Fineco Unicredit,100.77,0.00,EUR,2026-05-06-10-42-41
NLBNPIT303E5,Banca MPS Santander,100.56,0.00,EUR,2026-05-06-10-42-41
NLBNPIT303N6,Coherent Leonardo Rheinmetall,100.92,0.00,EUR,2026-05-06-10-42-41
NLBNPIT303C9,Unicredit Intesa Sanpaolo Banco BPM,100.71,0.00,EUR,2026-05-06-10-42-41
NLBNPIT303O4,Banca MPS Siemens Energy Stellantis STMicroelectronics,101.18,0.00,EUR,2026-05-06-10-42-41
NLBNPIT30358,A2A Engie Veolia E.on,102.46,0.00,EUR,2026-05-06-10-42-41
NLBNPIT303G0,Banca MPS Banco BPM Bper Unicredit,101.96,0.00,EUR,2026-05-06-10-42-41
NLBNPIT30333,Enel Leonardo Moncler Snam Protection Booster Cash Collect,95.16,0.00,EUR,2026-05-06-10-42-41
NLBNPIT303S5,AMD Dell Meta,104.07,0.00,EUR,2026-05-06-10-42-41
NLBNPIT303A3,Nvidia Intel Tesla Meta,109.74,0.00,EUR,2026-05-06-10-42-41
NLBNPIT303M8,Assicurazioni Generali Unipol Zurich Insurance Axa,99.71,0.00,EUR,2026-05-06-10-42-41
NLBNPIT2TQK4,Boeing Dassault Leonardo Rheinmetall Premi Fissi Cash Collect,80.10,0.00,EUR,2026-05-06-10-42-41
NLBNPIT302W9,Intesa Sanpaolo Unicredit,105.68,0.00,EUR,2026-05-06-10-42-41
NLBNPIT303P1,BP PLC TotalEnergies Equinor Repsol,100.89,0.00,EUR,2026-05-06-10-42-41
NLBNPIT303I6,Allianz Assicurazioni Generali Intesa Sanpaolo Unicredit,101.01,0.00,EUR,2026-05-06-10-42-41
NLBNPIT300H4,Stellantis,82.25,0.00,EUR,2026-05-06-10-42-41
NLBNPIT2HHH4,ERG Ferrari Leonardo Moncler Premi Fissi Cash Collect,93.54,0.00,EUR,2026-05-06-10-42-41
NLBNPIT2T027,Palantir Tesla Nvidia Booster Cash Collect,97.00,0.00,EUR,2026-05-06-10-42-41
NLBNPIT30374,Boeing Rheinmetall Leonardo Thales,98.39,0.00,EUR,2026-05-06-10-42-41
NLBNPIT30309,Banca MPS BBVA Caixabank Societe Generale Protection Booster Cash Collect,107.53,0.00,EUR,2026-05-06-10-42-41
NLBNPIT303D7,Bper Intesa Sanpaolo,101.38,0.00,EUR,2026-05-06-10-42-41
NLBNPIT300U7,Palantir Technologies Step-Down Cash Collect,92.94,0.00,EUR,2026-05-06-10-42-41
NLBNPIT30325,Eni Generali Poste Italiane Unicredit Protection Booster Cash Collect,103.21,0.00,EUR,2026-05-06-10-42-41
NLBNPIT302Y5,Banca MPS Banco BPM Bper Banca Unicredit Protection Booster Cash Collect,109.68,0.00,EUR,2026-05-06-10-42-41
NLBNPIT300T9,Tesla Step-Down Cash Collect,97.00,0.00,EUR,2026-05-06-10-42-41
NLBNPIT302V1,Unicredit Bper Intesa Sanpaolo,106.97,0.00,EUR,2026-05-06-10-42-41
NLBNPIT2QDD3,Amazon Dell Fortinet Oracle,87.70,0.00,EUR,2026-05-06-10-42-41
NLBNPIT30341,Generali Swiss Re Scor Unipol Assicurazioni Protection Booster Cash Collect,105.01,0.00,EUR,2026-05-06-10-42-41
NLBNPIT302Z2,Intesa Sanpaolo Santander The Goldman Sachs Morgan Stanley,105.78,0.00,EUR,2026-05-06-10-42-41
NLBNPIT30382,BP PLC Equinor Repsol TotalEnergies Protection Booster Cash Collect,93.79,0.00,EUR,2026-05-06-10-42-41
