isin,name,ask,bid,currency,dt
NLBNPIT302W9,Intesa Sanpaolo Unicredit,106.04,0.00,EUR,2026-05-11-13-32-35
NLBNPIT300H4,Stellantis,82.00,0.00,EUR,2026-05-11-13-32-35
NLBNPIT303C9,Unicredit Intesa Sanpaolo Banco BPM,100.64,0.00,EUR,2026-05-11-13-32-35
NLBNPIT30325,Eni Generali Poste Italiane Unicredit Protection Booster Cash Collect,104.29,0.00,EUR,2026-05-11-13-32-35
NLBNPIT30309,Banca MPS BBVA Caixabank Societe Generale Protection Booster Cash Collect,108.15,0.00,EUR,2026-05-11-13-32-35
NLBNPIT303S5,AMD Dell Meta,105.37,0.00,EUR,2026-05-11-13-32-35
NLBNPIT2HHH4,ERG Ferrari Leonardo Moncler Premi Fissi Cash Collect,93.04,0.00,EUR,2026-05-11-13-32-35
NLBNPIT303I6,Allianz Assicurazioni Generali Intesa Sanpaolo Unicredit,100.47,0.00,EUR,2026-05-11-13-32-35
NLBNPIT21TB7,Step-Down Cash Collect Kla Corp C3.AI Uipath,57.34,0.00,EUR,2026-05-11-13-32-35
NLBNPIT30358,A2A Engie Veolia E.on,101.84,0.00,EUR,2026-05-11-13-32-35
NLBNPIT300T9,Tesla Step-Down Cash Collect,99.58,0.00,EUR,2026-05-11-13-32-35
NLBNPIT303E5,Banca MPS Santander,99.86,0.00,EUR,2026-05-11-13-32-35
NLBNPIT30333,Enel Leonardo Moncler Snam Protection Booster Cash Collect,92.43,0.00,EUR,2026-05-11-13-32-35
NLBNPIT303O4,Banca MPS Siemens Energy Stellantis STMicroelectronics,101.36,0.00,EUR,2026-05-11-13-32-35
NLBNPIT303F2,Azimut Banca MPS Fineco Unicredit,100.03,0.00,EUR,2026-05-11-13-32-35
NLBNPIT303N6,Coherent Leonardo Rheinmetall,99.56,0.00,EUR,2026-05-11-13-32-35
NLBNPIT302Y5,Banca MPS Banco BPM Bper Banca Unicredit Protection Booster Cash Collect,110.22,0.00,EUR,2026-05-11-13-32-35
NLBNPIT303P1,BP PLC TotalEnergies Equinor Repsol,100.49,0.00,EUR,2026-05-11-13-32-35
NLBNPIT30150,Coherent Leonardo Thales Premi Fissi Cash Collect Callable,102.31,0.00,EUR,2026-05-11-13-32-35
NLBNPIT303M8,Assicurazioni Generali Unipol Zurich Insurance Axa,99.53,0.00,EUR,2026-05-11-13-32-35
NLBNPIT30374,Boeing Rheinmetall Leonardo Thales,90.24,0.00,EUR,2026-05-11-13-32-35
NLBNPIT302V1,Unicredit Bper Intesa Sanpaolo,106.92,0.00,EUR,2026-05-11-13-32-35
NLBNPIT302Z2,Intesa Sanpaolo Santander The Goldman Sachs Morgan Stanley,106.06,0.00,EUR,2026-05-11-13-32-35
NLBNPIT30341,Generali Swiss Re Scor Unipol Assicurazioni Protection Booster Cash Collect,105.62,0.00,EUR,2026-05-11-13-32-35
NLBNPIT30382,BP PLC Equinor Repsol TotalEnergies Protection Booster Cash Collect,92.79,0.00,EUR,2026-05-11-13-32-35
NLBNPIT2T027,Palantir Tesla Nvidia Booster Cash Collect,97.82,0.00,EUR,2026-05-11-13-32-35
NLBNPIT303G0,Banca MPS Banco BPM Bper Unicredit,100.52,0.00,EUR,2026-05-11-13-32-35
NLBNPIT300U7,Palantir Technologies Step-Down Cash Collect,93.35,0.00,EUR,2026-05-11-13-32-35
NLBNPIT303D7,Bper Intesa Sanpaolo,100.36,0.00,EUR,2026-05-11-13-32-35
NLBNPIT303A3,Nvidia Intel Tesla Meta,111.45,0.00,EUR,2026-05-11-13-32-35
NLBNPIT2TQK4,Boeing Dassault Leonardo Rheinmetall Premi Fissi Cash Collect,72.29,0.00,EUR,2026-05-11-13-32-35
NLBNPIT2QDD3,Amazon Dell Fortinet Oracle,89.91,0.00,EUR,2026-05-11-13-32-35
NLBNPIT21T57,Mercedes Ford Tesla Step-Down Cash Collect,96.68,0.00,EUR,2026-05-11-13-32-35
