isin,name,ask,bid,currency,dt
NLBNPIT303I6,Allianz Assicurazioni Generali Intesa Sanpaolo Unicredit,100.94,0.00,EUR,2026-05-28-09-55-37
NLBNPIT303G0,Banca MPS Banco BPM Bper Unicredit,101.10,0.00,EUR,2026-05-28-09-55-37
NLBNPIT304D5,Banca MPS | Intesa Sanpaolo | Banco BPM - Coupon: 1.10% (13.20% p.a.) - Barrier: 55%,101.19,0.00,EUR,2026-05-28-09-55-37
NLBNPIT302W9,Intesa Sanpaolo Unicredit,106.38,0.00,EUR,2026-05-28-09-55-37
NLBNPIT2XBR3,BPM Kering Moncler STM Premi Fissi Cash Collect 15% 11-06,98.70,0.00,EUR,2026-05-28-09-55-37
NLBNPIT302Y5,Banca MPS Banco BPM Bper Banca Unicredit Protection Booster Cash Collect,110.52,0.00,EUR,2026-05-28-09-55-37
NLBNPIT30341,Generali Swiss Re Scor Unipol Assicurazioni Protection Booster Cash Collect,104.24,0.00,EUR,2026-05-28-09-55-37
NLBNPIT302V1,Unicredit Bper Intesa Sanpaolo,107.02,0.00,EUR,2026-05-28-09-55-37
NLBNPIT30382,BP PLC Equinor Repsol TotalEnergies Protection Booster Cash Collect,91.55,0.00,EUR,2026-05-28-09-55-37
NLBNPIT30325,Eni Generali Poste Italiane Unicredit Protection Booster Cash Collect,104.78,0.00,EUR,2026-05-28-09-55-37
NLBNPIT303S5,AMD Dell Meta,106.24,0.00,EUR,2026-05-28-09-55-37
NLBNPIT30150,Coherent Leonardo Thales Premi Fissi Cash Collect Callable,101.28,0.00,EUR,2026-05-28-09-55-37
NLBNPIT304S3,Bayer | Eli Lilly | Merck & co - Coupon: 1.15% (13.80% p.a.) - Barrier: 55%,100.32,0.00,EUR,2026-05-28-09-55-37
NLBNPIT304M6,Rheinmetall | Fincantieri | Boeing - Coupon: 1.25% (15% p.a.) - Barrier: 55%,101.67,0.00,EUR,2026-05-28-09-55-37
NLBNPIT303E5,Banca MPS Santander,101.43,0.00,EUR,2026-05-28-09-55-37
NLBNPIT2T027,Palantir Tesla Nvidia Booster Cash Collect,96.70,0.00,EUR,2026-05-28-09-55-37
NLBNPIT300T9,Tesla Step-Down Cash Collect,99.20,0.00,EUR,2026-05-28-09-55-37
NLBNPIT302Z2,Intesa Sanpaolo Santander The Goldman Sachs Morgan Stanley,106.00,0.00,EUR,2026-05-28-09-55-37
NLBNPIT303C9,Unicredit Intesa Sanpaolo Banco BPM,101.25,0.00,EUR,2026-05-28-09-55-37
NLBNPIT303O4,Banca MPS Siemens Energy Stellantis STMicroelectronics,102.93,0.00,EUR,2026-05-28-09-55-37
