isin,name,ask,bid,currency,dt
NLBNPIT304P9,Enel | Siemens Energy | Endesa - Coupon: 1.10% (13.20% p.a.) - Barrier: 50%,101.51,0.00,EUR,2026-05-25-09-43-46
NLBNPIT304M6,Rheinmetall | Fincantieri | Boeing - Coupon: 1.25% (15% p.a.) - Barrier: 55%,100.06,0.00,EUR,2026-05-25-09-43-46
NLBNPIT304E3,Intesa Sanpaolo | Banco BPM - Coupon: 0.9% (10.80% p.a.) - Barrier: 60%,101.09,0.00,EUR,2026-05-25-09-43-46
NLBNPIT303D7,Bper Intesa Sanpaolo,100.59,0.00,EUR,2026-05-25-09-43-46
NLBNPIT303C9,Unicredit Intesa Sanpaolo Banco BPM,102.24,0.00,EUR,2026-05-25-09-43-46
NLBNPIT304Q7,Alphabet | Microsoft | C3.AI - Coupon: 1.6% (19.80% p.a.) - Barrier: 45%,100.39,0.00,EUR,2026-05-25-09-43-46
NLBNPIT2HHH4,ERG Ferrari Leonardo Moncler Premi Fissi Cash Collect 14% 13-05,94.94,0.00,EUR,2026-05-25-09-43-46
NLBNPIT304G8,Banca Generali | Unicredit | Banca MPS | Bper - Coupon: 1.27% (15.24% p.a.) - Barrier: 60%,101.27,0.00,EUR,2026-05-25-09-43-46
NLBNPIT2XBR3,BPM Kering Moncler STM Premi Fissi Cash Collect 15% 11-06,98.24,0.00,EUR,2026-05-25-09-43-46
NLBNPIT303M8,Assicurazioni Generali Unipol Zurich Insurance Axa,101.28,0.00,EUR,2026-05-25-09-43-46
NLBNPIT303F2,Azimut Banca MPS Fineco Unicredit,101.95,0.00,EUR,2026-05-25-09-43-46
NLBNPIT304D5,Banca MPS | Intesa Sanpaolo | Banco BPM - Coupon: 1.10% (13.20% p.a.) - Barrier: 55%,101.42,0.00,EUR,2026-05-25-09-43-46
NLBNPIT302Y5,Banca MPS Banco BPM Bper Banca Unicredit Protection Booster Cash Collect,110.80,0.00,EUR,2026-05-25-09-43-46
NLBNPIT2TQK4,Boeing Dassault Leonardo Rheinmetall Premi Fissi Cash Collect,74.50,0.00,EUR,2026-05-25-09-43-46
NLBNPIT30150,Coherent Leonardo Thales Premi Fissi Cash Collect Callable,100.99,0.00,EUR,2026-05-25-09-43-46
NLBNPIT300T9,Tesla Step-Down Cash Collect,99.09,0.00,EUR,2026-05-25-09-43-46
NLBNPIT30374,Boeing Rheinmetall Leonardo Thales,92.03,0.00,EUR,2026-05-25-09-43-46
NLBNPIT2SP93,AMD Google Amazon Meta Premi Fissi Cash Collect 11% 03-06,99.42,0.00,EUR,2026-05-25-09-43-46
NLBNPIT303A3,Nvidia Intel Tesla Meta,112.88,0.00,EUR,2026-05-25-09-43-46
NLBNPIT303I6,Allianz Assicurazioni Generali Intesa Sanpaolo Unicredit,102.16,0.00,EUR,2026-05-25-09-43-46
NLBNPIT21T57,Mercedes Ford Tesla Step-Down Cash Collect,96.13,0.00,EUR,2026-05-25-09-43-46
NLBNPIT303O4,Banca MPS Siemens Energy Stellantis STMicroelectronics,104.53,0.00,EUR,2026-05-25-09-43-46
NLBNPIT30341,Generali Swiss Re Scor Unipol Assicurazioni Protection Booster Cash Collect,105.25,0.00,EUR,2026-05-25-09-43-46
NLBNPIT30325,Eni Generali Poste Italiane Unicredit Protection Booster Cash Collect,104.90,0.00,EUR,2026-05-25-09-43-46
NLBNPIT2T027,Palantir Tesla Nvidia Booster Cash Collect,97.15,0.00,EUR,2026-05-25-09-43-46
NLBNPIT30358,A2A Engie Veolia E.on,103.74,0.00,EUR,2026-05-25-09-43-46
NLBNPIT300U7,Palantir Technologies Step-Down Cash Collect,93.40,0.00,EUR,2026-05-25-09-43-46
NLBNPIT303N6,Coherent Leonardo Rheinmetall,101.07,0.00,EUR,2026-05-25-09-43-46
NLBNPIT304N4,ASML Holdings | Stellantis | CommerzBank | Siemens Energy - Coupon: 1.65% (19.80% p.a.) - Barrier: 45%,102.11,0.00,EUR,2026-05-25-09-43-46
NLBNPIT303G0,Banca MPS Banco BPM Bper Unicredit,102.11,0.00,EUR,2026-05-25-09-43-46
NLBNPIT2QDD3,Amazon Dell Fortinet Oracle,90.56,0.00,EUR,2026-05-25-09-43-46
NLBNPIT303P1,BP PLC TotalEnergies Equinor Repsol,102.59,0.00,EUR,2026-05-25-09-43-46
NLBNPIT302V1,Unicredit Bper Intesa Sanpaolo,107.05,0.00,EUR,2026-05-25-09-43-46
NLBNPIT304J2,Enel | Poste Italiane | Leonardo - Coupon: 0.98% (11.76% p.a.) - Barrier: 60%,100.53,0.00,EUR,2026-05-25-09-43-46
NLBNPIT302W9,Intesa Sanpaolo Unicredit,106.65,0.00,EUR,2026-05-25-09-43-46
NLBNPIT21TB7,Step-Down Cash Collect Kla Corp C3.AI Uipath,55.54,0.00,EUR,2026-05-25-09-43-46
NLBNPIT303S5,AMD Dell Meta,106.61,0.00,EUR,2026-05-25-09-43-46
NLBNPIT302Z2,Intesa Sanpaolo Santander The Goldman Sachs Morgan Stanley,106.57,0.00,EUR,2026-05-25-09-43-46
NLBNPIT2EPV5,Amazon Meta MSFT Nvidia Premi Fissi Cash Collect 11% 13-05,97.67,0.00,EUR,2026-05-25-09-43-46
NLBNPIT304S3,Bayer | Eli Lilly | Merck & co - Coupon: 1.15% (13.80% p.a.) - Barrier: 55%,100.45,0.00,EUR,2026-05-25-09-43-46
NLBNPIT30382,BP PLC Equinor Repsol TotalEnergies Protection Booster Cash Collect,94.24,0.00,EUR,2026-05-25-09-43-46
NLBNPIT300H4,Stellantis,83.34,0.00,EUR,2026-05-25-09-43-46
NLBNPIT303E5,Banca MPS Santander,101.98,0.00,EUR,2026-05-25-09-43-46
NLBNPIT30333,Enel Leonardo Moncler Snam Protection Booster Cash Collect,94.35,0.00,EUR,2026-05-25-09-43-46
NLBNPIT30309,Banca MPS BBVA Caixabank Societe Generale Protection Booster Cash Collect,109.63,0.00,EUR,2026-05-25-09-43-46
