isin;name;ask;bid;currency;dt
NLBNPIT303N6;Coherent, Leonardo, Rheinmetall - Coupon: -% (-% p.a.) - Barrier: -%;85.71;0.00;EUR;2026-07-13-12-27-41
NLBNPIT2HHH4;ERG | Ferrari | Leonardo | Moncler - Coupon: 1.20% (14.00% p.a.) - Barrier: 55%;95.40;0.00;EUR;2026-07-13-12-27-41
NLBNPIT304L8;Certificato NLBNPIT304L8 - Coupon: -% (-% p.a.) - Barrier: -%;100.98;0.00;EUR;2026-07-13-12-27-41
NLBNPIT30507;EURO STOXX 50®, S&P 500®, iShares MSCI China ETF, iShares MSCI South Korea - Memory Cash Collect - Coupon: 1.40% (-% p.a.) - Barrier: 60%;94.36;0.00;EUR;2026-07-13-12-27-41
NLBNPIT304V7;Certificato NLBNPIT304V7 - Coupon: -% (-% p.a.) - Barrier: -%;102.17;0.00;EUR;2026-07-13-12-27-41
NLBNPIT303W7;Certificato NLBNPIT303W7 - Coupon: -% (-% p.a.) - Barrier: -%;88.67;0.00;EUR;2026-07-13-12-27-41
NLBNPIT2SP93;Advanced Micro Devices, Google, Amazon, Meta - Premi Fissi Cash Collect - Coupon: 0.95% (-% p.a.) - Barrier: 55%;98.64;0.00;EUR;2026-07-13-12-27-41
NLBNPIT302V1;Certificato NLBNPIT302V1 - Coupon: -% (-% p.a.) - Barrier: -%;107.48;0.00;EUR;2026-07-13-12-27-41
NLBNPIT304G8;Certificato NLBNPIT304G8 - Coupon: -% (-% p.a.) - Barrier: -%;105.37;0.00;EUR;2026-07-13-12-27-41
NLBNPIT304Q7;Alphabet | Microsoft | C3.AI - Coupon: 1.6% (19.80% p.a.) - Barrier: 45%;98.74;0.00;EUR;2026-07-13-12-27-41
NLBNPIT2EPV5;Certificato NLBNPIT2EPV5 - Coupon: -% (-% p.a.) - Barrier: -%;101.59;0.00;EUR;2026-07-13-12-27-41
NLBNPIT304K0;Certificato NLBNPIT304K0 - Coupon: -% (-% p.a.) - Barrier: -%;98.43;0.00;EUR;2026-07-13-12-27-41
NLBNPIT30374;Certificato NLBNPIT30374 - Coupon: -% (-% p.a.) - Barrier: -%;85.20;0.00;EUR;2026-07-13-12-27-41
NLBNPIT303S5;Certificato NLBNPIT303S5 - Coupon: -% (-% p.a.) - Barrier: -%;104.74;0.00;EUR;2026-07-13-12-27-41
NLBNPIT302Y5;Banca Monte dei Paschi di Siena | Banco BPM | BPER Banca | Unicredit - Coupon: 15.60% p.a. - Barrier: 45.60%;112.21;0.00;EUR;2026-07-13-12-27-41
NLBNPIT303D7;Certificato NLBNPIT303D7 - Coupon: -% (-% p.a.) - Barrier: -%;102.17;0.00;EUR;2026-07-13-12-27-41
NLBNPIT305E0;Certificato NLBNPIT305E0 - Coupon: -% (-% p.a.) - Barrier: -%;102.01;0.00;EUR;2026-07-13-12-27-41
NLBNPIT304P9;Certificato NLBNPIT304P9 - Coupon: -% (-% p.a.) - Barrier: -%;98.20;0.00;EUR;2026-07-13-12-27-41
NLBNPIT21TB7;C3.AI | KLA | UiPath - Coupon: 1.30% (15.60% p.a.) - Barrier: 40%;53.00;0.00;EUR;2026-07-13-12-27-41
NLBNPIT303C9;Certificato NLBNPIT303C9 - Coupon: -% (-% p.a.) - Barrier: -%;103.39;0.00;EUR;2026-07-13-12-27-41
NLBNPIT304M6;Certificato NLBNPIT304M6 - Coupon: -% (-% p.a.) - Barrier: -%;97.09;0.00;EUR;2026-07-13-12-27-41
NLBNPIT30382;Certificato NLBNPIT30382 - Coupon: -% (-% p.a.) - Barrier: -%;93.10;0.00;EUR;2026-07-13-12-27-41
NLBNPIT305I1;Certificato NLBNPIT305I1 - Coupon: -% (-% p.a.) - Barrier: -%;100.76;0.00;EUR;2026-07-13-12-27-41
NLBNPIT30150;Certificato NLBNPIT30150 - Coupon: -% (-% p.a.) - Barrier: -%;91.45;0.00;EUR;2026-07-13-12-27-41
NLBNPIT302Z2;Certificato NLBNPIT302Z2 - Coupon: -% (-% p.a.) - Barrier: -%;106.24;0.00;EUR;2026-07-13-12-27-41
NLBNPIT303O4;Certificato NLBNPIT303O4 - Coupon: -% (-% p.a.) - Barrier: -%;95.53;0.00;EUR;2026-07-13-12-27-41
NLBNPIT304Z8;EURO STOXX 50®, FTSE MIB Index, Kospi 200, Nikkei 225 Memory Cash Collect - Coupon: 1.30% (-% p.a.) - Barrier: 50%;98.17;0.00;EUR;2026-07-13-12-27-41
NLBNPIT21T57;Certificato NLBNPIT21T57 - Coupon: -% (-% p.a.) - Barrier: -%;91.36;0.00;EUR;2026-07-13-12-27-41
NLBNPIT303F2;Certificato NLBNPIT303F2 - Coupon: -% (-% p.a.) - Barrier: -%;104.29;0.00;EUR;2026-07-13-12-27-41
NLBNPIT2T027;Nvidia | Palantir Technologies | Tesla - Coupon: 1.35% (16.20% p.a.) - Barrier: 45%;94.27;0.00;EUR;2026-07-13-12-27-41
NLBNPIT305Z5;Certificato NLBNPIT305Z5 - Coupon: -% (-% p.a.) - Barrier: -%;986.37;0.00;EUR;2026-07-13-12-27-41
NLBNPIT303V9;Certificato NLBNPIT303V9 - Coupon: -% (-% p.a.) - Barrier: -%;86.30;0.00;EUR;2026-07-13-12-27-41
NLBNPIT305D2;Infineon Intel Micron - Low Barrier Cash Collect - Coupon: 2.15% (-% p.a.) - Barrier: 30%;93.14;0.00;EUR;2026-07-13-12-27-41
NLBNPIT2XBR3;Certificato NLBNPIT2XBR3 - Coupon: -% (-% p.a.) - Barrier: -%;95.93;0.00;EUR;2026-07-13-12-27-41
NLBNPIT305V4;EchoStar Intuitive Machines Planet Labs - Enjoy Cash Collect - Coupon: 2.05% (-% p.a.) - Barrier: 30%;93.90;0.00;EUR;2026-07-13-12-27-41
NLBNPIT305X0;Certificato NLBNPIT305X0 - Coupon: -% (-% p.a.) - Barrier: -%;980.46;0.00;EUR;2026-07-13-12-27-41
NLBNPIT304W5;Certificato NLBNPIT304W5 - Coupon: -% (-% p.a.) - Barrier: -%;101.19;0.00;EUR;2026-07-13-12-27-41
NLBNPIT304S3;Bayer | Eli Lilly | Merck & co - Coupon: 1.15% (13.80% p.a.) - Barrier: 55%;105.71;0.00;EUR;2026-07-13-12-27-41
NLBNPIT303P1;Certificato NLBNPIT303P1 - Coupon: -% (-% p.a.) - Barrier: -%;103.10;0.00;EUR;2026-07-13-12-27-41
NLBNPIT30309;Banca Monte dei Paschi di Siena | BBVA | CaixaBank | Société Générale - Coupon: 12.60% p.a. - Barrier: 50.51%;111.21;0.00;EUR;2026-07-13-12-27-41
NLBNPIT304D5;Certificato NLBNPIT304D5 - Coupon: -% (-% p.a.) - Barrier: -%;103.91;0.00;EUR;2026-07-13-12-27-41
