isin,name,ask,bid,currency,dt
NLBNPIT30150,Coherent Leonardo Thales Premi Fissi Cash Collect Callable,100.31,0.00,EUR,2026-04-09-14-35-57
NLBNPIT300T9,Tesla,91.36,0.00,EUR,2026-04-09-14-35-57
NLBNPIT303A3,Nvidia Intel Tesla Meta,102.32,0.00,EUR,2026-04-09-14-35-57
NLBNPIT302W9,Intesa Sanpaolo Unicredit,105.23,0.00,EUR,2026-04-09-14-35-57
NLBNPIT30333,Enel Leonardo Moncler Snam Protection Booster Cash Collect,98.20,0.00,EUR,2026-04-09-14-35-57
NLBNPIT300H4,Stellantis,84.83,0.00,EUR,2026-04-09-14-35-57
NLBNPIT30325,Eni Generali Poste Italiane Unicredit Protection Booster Cash Collect,103.97,0.00,EUR,2026-04-09-14-35-57
NLBNPIT302V1,Unicredit Bper Intesa Sanpaolo,106.43,0.00,EUR,2026-04-09-14-35-57
NLBNPIT302Y5,Banca MPS Banco BPM Bper Banca Unicredit Protection Booster Cash Collect,107.47,0.00,EUR,2026-04-09-14-35-57
NLBNPIT2T027,Palantir Tesla Nvidia Booster Cash Collect,94.65,0.00,EUR,2026-04-09-14-35-57
NLBNPIT30358,A2A Engie Veolia E.on,104.36,0.00,EUR,2026-04-09-14-35-57
NLBNPIT302Z2,Intesa Sanpaolo Santander The Goldman Sachs Morgan Stanley,105.23,0.00,EUR,2026-04-09-14-35-57
NLBNPIT21TB7,Step-Down Cash Collect Kla Corp C3.AI Uipath,50.50,0.00,EUR,2026-04-09-14-35-57
NLBNPIT30309,Banca MPS BBVA Caixabank Societe Generale Protection Booster Cash Collect,106.47,0.00,EUR,2026-04-09-14-35-57
NLBNPIT2HHH4,ERG Ferrari Leonardo Moncler Premi Fissi Cash Collect,95.17,0.00,EUR,2026-04-09-14-35-57
NLBNPIT2QDD3,Amazon Dell Fortinet Oracle,75.07,0.00,EUR,2026-04-09-14-35-57
NLBNPIT30382,BP PLC Equinor Repsol TotalEnergies Protection Booster Cash Collect,97.05,0.00,EUR,2026-04-09-14-35-57
NLBNPIT30341,Generali Swiss Re Scor Unipol Assicurazioni Protection Booster Cash Collect,104.32,0.00,EUR,2026-04-09-14-35-57
NLBNPIT30374,Boeing Rheinmetall Leonardo Thales,100.70,0.00,EUR,2026-04-09-14-35-57
NLBNPIT2TQK4,Boeing Dassault Leonardo Rheinmetall Premi Fissi Cash Collect,76.03,0.00,EUR,2026-04-09-14-35-57
