isin,name,ask,bid,currency,dt
NLBNPIT304D5,Banca MPS | Intesa Sanpaolo | Banco BPM - Coupon: 1.10% (13.20% p.a.) - Barrier: 55%,100.91,0.00,EUR,2026-06-02-12-34-20
NLBNPIT300H4,Stellantis,83.50,0.00,EUR,2026-06-02-12-34-20
NLBNPIT302W9,Intesa Sanpaolo Unicredit,106.78,0.00,EUR,2026-06-02-12-34-20
NLBNPIT30333,Enel Leonardo Moncler Snam Protection Booster Cash Collect,94.03,0.00,EUR,2026-06-02-12-34-20
NLBNPIT303O4,Banca MPS Siemens Energy Stellantis STMicroelectronics,101.17,0.00,EUR,2026-06-02-12-34-20
NLBNPIT303A3,Nvidia Intel Tesla Meta,111.37,0.00,EUR,2026-06-02-12-34-20
NLBNPIT2EPV5,Amazon Meta MSFT Nvidia Premi Fissi Cash Collect 11% 13-05,97.27,0.00,EUR,2026-06-02-12-34-20
NLBNPIT30325,Eni Generali Poste Italiane Unicredit Protection Booster Cash Collect,106.06,0.00,EUR,2026-06-02-12-34-20
NLBNPIT30358,A2A Engie Veolia E.on,102.76,0.00,EUR,2026-06-02-12-34-20
NLBNPIT303P1,BP PLC TotalEnergies Equinor Repsol,100.39,0.00,EUR,2026-06-02-12-34-20
NLBNPIT303F2,Azimut Banca MPS Fineco Unicredit,101.25,0.00,EUR,2026-06-02-12-34-20
NLBNPIT300U7,Palantir Technologies Step-Down Cash Collect,95.91,0.00,EUR,2026-06-02-12-34-20
NLBNPIT302Z2,Intesa Sanpaolo Santander The Goldman Sachs Morgan Stanley,106.07,0.00,EUR,2026-06-02-12-34-20
NLBNPIT304E3,Intesa Sanpaolo | Banco BPM - Coupon: 0.9% (10.80% p.a.) - Barrier: 60%,100.77,0.00,EUR,2026-06-02-12-34-20
NLBNPIT303I6,Allianz Assicurazioni Generali Intesa Sanpaolo Unicredit,101.17,0.00,EUR,2026-06-02-12-34-20
NLBNPIT303M8,Assicurazioni Generali Unipol Zurich Insurance Axa,99.88,0.00,EUR,2026-06-02-12-34-20
NLBNPIT304G8,Banca Generali | Unicredit | Banca MPS | Bper - Coupon: 1.27% (15.24% p.a.) - Barrier: 60%,100.78,0.00,EUR,2026-06-02-12-34-20
NLBNPIT21T57,Mercedes Ford Tesla Step-Down Cash Collect,97.48,0.00,EUR,2026-06-02-12-34-20
NLBNPIT2SP93,AMD Google Amazon Meta Premi Fissi Cash Collect 11% 03-06,98.55,0.00,EUR,2026-06-02-12-34-20
NLBNPIT303D7,Bper Intesa Sanpaolo,99.98,0.00,EUR,2026-06-02-12-34-20
NLBNPIT303G0,Banca MPS Banco BPM Bper Unicredit,101.05,0.00,EUR,2026-06-02-12-34-20
NLBNPIT30341,Generali Swiss Re Scor Unipol Assicurazioni Protection Booster Cash Collect,102.96,0.00,EUR,2026-06-02-12-34-20
NLBNPIT30309,Banca MPS BBVA Caixabank Societe Generale Protection Booster Cash Collect,109.97,0.00,EUR,2026-06-02-12-34-20
NLBNPIT302V1,Unicredit Bper Intesa Sanpaolo,107.33,0.00,EUR,2026-06-02-12-34-20
NLBNPIT300T9,Tesla Step-Down Cash Collect,98.27,0.00,EUR,2026-06-02-12-34-20
NLBNPIT304Q7,Alphabet | Microsoft | C3.AI - Coupon: 1.6% (19.80% p.a.) - Barrier: 45%,102.92,0.00,EUR,2026-06-02-12-34-20
NLBNPIT30150,Coherent Leonardo Thales Premi Fissi Cash Collect Callable,101.03,0.00,EUR,2026-06-02-12-34-20
NLBNPIT304N4,ASML Holdings | Stellantis | CommerzBank | Siemens Energy - Coupon: 1.65% (19.80% p.a.) - Barrier: 45%,100.17,0.00,EUR,2026-06-02-12-34-20
NLBNPIT302Y5,Banca MPS Banco BPM Bper Banca Unicredit Protection Booster Cash Collect,110.55,0.00,EUR,2026-06-02-12-34-20
NLBNPIT2T027,Palantir Tesla Nvidia Booster Cash Collect,100.11,0.00,EUR,2026-06-02-12-34-20
NLBNPIT30382,BP PLC Equinor Repsol TotalEnergies Protection Booster Cash Collect,92.40,0.00,EUR,2026-06-02-12-34-20
NLBNPIT303N6,Coherent Leonardo Rheinmetall,98.83,0.00,EUR,2026-06-02-12-34-20
NLBNPIT2TQK4,Boeing Dassault Leonardo Rheinmetall Premi Fissi Cash Collect,73.41,0.00,EUR,2026-06-02-12-34-20
NLBNPIT2HHH4,ERG Ferrari Leonardo Moncler Premi Fissi Cash Collect 14% 13-05,95.07,0.00,EUR,2026-06-02-12-34-20
NLBNPIT303E5,Banca MPS Santander,101.38,0.00,EUR,2026-06-02-12-34-20
NLBNPIT21TB7,Step-Down Cash Collect Kla Corp C3.AI Uipath,67.09,0.00,EUR,2026-06-02-12-34-20
NLBNPIT304S3,Bayer | Eli Lilly | Merck & co - Coupon: 1.15% (13.80% p.a.) - Barrier: 55%,97.21,0.00,EUR,2026-06-02-12-34-20
NLBNPIT30374,Boeing Rheinmetall Leonardo Thales,90.69,0.00,EUR,2026-06-02-12-34-20
NLBNPIT304M6,Rheinmetall | Fincantieri | Boeing - Coupon: 1.25% (15% p.a.) - Barrier: 55%,99.72,0.00,EUR,2026-06-02-12-34-20
NLBNPIT303S5,AMD Dell Meta,106.87,0.00,EUR,2026-06-02-12-34-20
NLBNPIT2XBR3,BPM Kering Moncler STM Premi Fissi Cash Collect 15% 11-06,98.70,0.00,EUR,2026-06-02-12-34-20
NLBNPIT303C9,Unicredit Intesa Sanpaolo Banco BPM,101.46,0.00,EUR,2026-06-02-12-34-20
NLBNPIT304J2,Enel | Poste Italiane | Leonardo - Coupon: 0.98% (11.76% p.a.) - Barrier: 60%,100.77,0.00,EUR,2026-06-02-12-34-20
NLBNPIT304P9,Enel | Siemens Energy | Endesa - Coupon: 1.10% (13.20% p.a.) - Barrier: 50%,97.96,0.00,EUR,2026-06-02-12-34-20
