isin,name,ask,bid,currency,dt
NLBNPIT303N6,Coherent Leonardo Rheinmetall,101.39,0.00,EUR,2026-05-22-10-28-59
NLBNPIT2XBR3,BPM Kering Moncler STM Premi Fissi Cash Collect 15% 11-06,97.58,0.00,EUR,2026-05-22-10-28-59
NLBNPIT30150,Coherent Leonardo Thales Premi Fissi Cash Collect Callable,101.06,0.00,EUR,2026-05-22-10-28-59
NLBNPIT30382,BP PLC Equinor Repsol TotalEnergies Protection Booster Cash Collect,95.01,0.00,EUR,2026-05-22-10-28-59
NLBNPIT304J2,Enel | Poste Italiane | Leonardo - Coupon: 0,100.34,0.00,EUR,2026-05-22-10-28-59
NLBNPIT304N4,ASML Holdings | Stellantis | CommerzBank | Siemens Energy - Coupon: 1,102.04,0.00,EUR,2026-05-22-10-28-59
NLBNPIT303G0,Banca MPS Banco BPM Bper Unicredit,100.77,0.00,EUR,2026-05-22-10-28-59
NLBNPIT303O4,Banca MPS Siemens Energy Stellantis STMicroelectronics,102.91,0.00,EUR,2026-05-22-10-28-59
NLBNPIT21TB7,Step-Down Cash Collect Kla Corp C3.AI Uipath,55.37,0.00,EUR,2026-05-22-10-28-59
NLBNPIT303D7,Bper Intesa Sanpaolo,100.04,0.00,EUR,2026-05-22-10-28-59
NLBNPIT304G8,Banca Generali | Unicredit | Banca MPS | Bper - Coupon: 1,100.61,0.00,EUR,2026-05-22-10-28-59
NLBNPIT304M6,Rheinmetall | Fincantieri | Boeing - Coupon: 1,100.95,0.00,EUR,2026-05-22-10-28-59
NLBNPIT303C9,Unicredit Intesa Sanpaolo Banco BPM,101.37,0.00,EUR,2026-05-22-10-28-59
NLBNPIT300U7,Palantir Technologies Step-Down Cash Collect,93.85,0.00,EUR,2026-05-22-10-28-59
NLBNPIT302Y5,Banca MPS Banco BPM Bper Banca Unicredit Protection Booster Cash Collect,110.50,0.00,EUR,2026-05-22-10-28-59
NLBNPIT300H4,Stellantis,81.51,0.00,EUR,2026-05-22-10-28-59
NLBNPIT304E3,Intesa Sanpaolo | Banco BPM - Coupon: 0,101.04,0.00,EUR,2026-05-22-10-28-59
NLBNPIT303I6,Allianz Assicurazioni Generali Intesa Sanpaolo Unicredit,101.24,0.00,EUR,2026-05-22-10-28-59
NLBNPIT21T57,Mercedes Ford Tesla Step-Down Cash Collect,95.85,0.00,EUR,2026-05-22-10-28-59
NLBNPIT30309,Banca MPS BBVA Caixabank Societe Generale Protection Booster Cash Collect,109.38,0.00,EUR,2026-05-22-10-28-59
NLBNPIT303E5,Banca MPS Santander,100.76,0.00,EUR,2026-05-22-10-28-59
NLBNPIT30325,Eni Generali Poste Italiane Unicredit Protection Booster Cash Collect,106.31,0.00,EUR,2026-05-22-10-28-59
NLBNPIT302W9,Intesa Sanpaolo Unicredit,106.53,0.00,EUR,2026-05-22-10-28-59
NLBNPIT2EPV5,Amazon Meta MSFT Nvidia Premi Fissi Cash Collect 11% 13-05,97.56,0.00,EUR,2026-05-22-10-28-59
NLBNPIT2HHH4,ERG Ferrari Leonardo Moncler Premi Fissi Cash Collect 14% 13-05,94.24,0.00,EUR,2026-05-22-10-28-59
NLBNPIT304Q7,Alphabet | Microsoft | C3.AI - Coupon: 1,101.54,0.00,EUR,2026-05-22-10-28-59
NLBNPIT302V1,Unicredit Bper Intesa Sanpaolo,106.94,0.00,EUR,2026-05-22-10-28-59
NLBNPIT303A3,Nvidia Intel Tesla Meta,112.67,0.00,EUR,2026-05-22-10-28-59
NLBNPIT303M8,Assicurazioni Generali Unipol Zurich Insurance Axa,101.21,0.00,EUR,2026-05-22-10-28-59
NLBNPIT30374,Boeing Rheinmetall Leonardo Thales,91.41,0.00,EUR,2026-05-22-10-28-59
NLBNPIT304P9,Enel | Siemens Energy | Endesa - Coupon: 1,101.43,0.00,EUR,2026-05-22-10-28-59
NLBNPIT30341,Generali Swiss Re Scor Unipol Assicurazioni Protection Booster Cash Collect,105.48,0.00,EUR,2026-05-22-10-28-59
NLBNPIT302Z2,Intesa Sanpaolo Santander The Goldman Sachs Morgan Stanley,106.49,0.00,EUR,2026-05-22-10-28-59
NLBNPIT30358,A2A Engie Veolia E.on,103.92,0.00,EUR,2026-05-22-10-28-59
NLBNPIT2QDD3,Amazon Dell Fortinet Oracle,90.11,0.00,EUR,2026-05-22-10-28-59
NLBNPIT2T027,Palantir Tesla Nvidia Booster Cash Collect,97.39,0.00,EUR,2026-05-22-10-28-59
NLBNPIT303P1,BP PLC TotalEnergies Equinor Repsol,101.91,0.00,EUR,2026-05-22-10-28-59
NLBNPIT300T9,Tesla Step-Down Cash Collect,98.52,0.00,EUR,2026-05-22-10-28-59
NLBNPIT303F2,Azimut Banca MPS Fineco Unicredit,100.70,0.00,EUR,2026-05-22-10-28-59
NLBNPIT2TQK4,Boeing Dassault Leonardo Rheinmetall Premi Fissi Cash Collect,73.89,0.00,EUR,2026-05-22-10-28-59
NLBNPIT2SP93,AMD Google Amazon Meta Premi Fissi Cash Collect 11% 03-06,99.27,0.00,EUR,2026-05-22-10-28-59
NLBNPIT30333,Enel Leonardo Moncler Snam Protection Booster Cash Collect,93.87,0.00,EUR,2026-05-22-10-28-59
NLBNPIT304S3,Bayer | Eli Lilly | Merck & co - Coupon: 1,101.07,0.00,EUR,2026-05-22-10-28-59
NLBNPIT303S5,AMD Dell Meta,105.71,0.00,EUR,2026-05-22-10-28-59
