isin,name,ask,bid,currency,dt
NLBNPIT30325,Eni Generali Poste Italiane Unicredit Protection Booster Cash Collect,97.89,0.00,EUR,2026-03-26-14-56-22
NLBNPIT303A3,Nvidia Intel Tesla Meta,99.44,0.00,EUR,2026-03-26-14-56-22
NLBNPIT302V1,Unicredit Bper Intesa Sanpaolo,101.28,0.00,EUR,2026-03-26-14-56-22
NLBNPIT300H4,Stellantis,78.58,0.00,EUR,2026-03-26-14-56-22
NLBNPIT30333,Enel Leonardo Moncler Snam Protection Booster Cash Collect,97.31,0.00,EUR,2026-03-26-14-56-22
NLBNPIT302Y5,Banca MPS Banco BPM Bper Banca Unicredit Protection Booster Cash Collect,102.49,0.00,EUR,2026-03-26-14-56-22
NLBNPIT2HHH4,ERG Ferrari Leonardo Moncler Premi Fissi Cash Collect,92.85,0.00,EUR,2026-03-26-14-56-22
NLBNPIT302Z2,Intesa Sanpaolo Santander The Goldman Sachs Morgan Stanley,101.13,0.00,EUR,2026-03-26-14-56-22
NLBNPIT300T9,Tesla,95.61,0.00,EUR,2026-03-26-14-56-22
NLBNPIT302W9,Intesa Sanpaolo Unicredit,100.23,0.00,EUR,2026-03-26-14-56-22
NLBNPIT2T027,Palantir Tesla Nvidia Booster Cash Collect,99.05,0.00,EUR,2026-03-26-14-56-22
NLBNPIT30309,Banca MPS BBVA Caixabank Societe Generale Protection Booster Cash Collect,102.18,0.00,EUR,2026-03-26-14-56-22
NLBNPIT30358,A2A Engie Veolia E.on,99.85,0.00,EUR,2026-03-26-14-56-22
NLBNPIT30374,Boeing Rheinmetall Leonardo Thales,96.73,0.00,EUR,2026-03-26-14-56-22
NLBNPIT30150,Coherent Leonardo Thales Premi Fissi Cash Collect Callable,96.96,0.00,EUR,2026-03-26-14-56-22
NLBNPIT2QDD3,Amazon Dell Fortinet Oracle,77.32,0.00,EUR,2026-03-26-14-56-22
NLBNPIT30382,BP PLC Equinor Repsol TotalEnergies Protection Booster Cash Collect,96.68,0.00,EUR,2026-03-26-14-56-22
NLBNPIT21TB7,Step-Down Cash Collect Kla Corp C3.AI Uipath,50.16,0.00,EUR,2026-03-26-14-56-22
NLBNPIT2TQK4,Boeing Dassault Leonardo Rheinmetall Premi Fissi Cash Collect,75.22,0.00,EUR,2026-03-26-14-56-22
NLBNPIT30341,Generali Swiss Re Scor Unipol Assicurazioni Protection Booster Cash Collect,99.70,0.00,EUR,2026-03-26-14-56-22
