isin;name;ask;bid;currency;dt
NLBNPIT303A3;Certificato NLBNPIT303A3 - Coupon: -% (-% p.a.) - Barrier: -%;111.52;0.00;EUR;2026-07-14-11-07-08
NLBNPIT302W9;Certificato NLBNPIT302W9 - Coupon: -% (-% p.a.) - Barrier: -%;103.39;0.00;EUR;2026-07-14-11-07-08
NLBNPIT304Z8;EURO STOXX 50®, FTSE MIB Index, Kospi 200, Nikkei 225 Memory Cash Collect - Coupon: 1.30% (-% p.a.) - Barrier: 50%;96.48;0.00;EUR;2026-07-14-11-07-08
NLBNPIT30507;EURO STOXX 50®, S&P 500®, iShares MSCI China ETF, iShares MSCI South Korea - Memory Cash Collect - Coupon: 1.40% (-% p.a.) - Barrier: 60%;95.03;0.00;EUR;2026-07-14-11-07-08
NLBNPIT305X0;Certificato NLBNPIT305X0 - Coupon: -% (-% p.a.) - Barrier: -%;972.36;0.00;EUR;2026-07-14-11-07-08
NLBNPIT300U7;Certificato NLBNPIT300U7 - Coupon: -% (-% p.a.) - Barrier: -%;88.98;0.00;EUR;2026-07-14-11-07-08
NLBNPIT303W7;Certificato NLBNPIT303W7 - Coupon: -% (-% p.a.) - Barrier: -%;88.13;0.00;EUR;2026-07-14-11-07-08
NLBNPIT305H3;Certificato NLBNPIT305H3 - Coupon: -% (-% p.a.) - Barrier: -%;100.18;0.00;EUR;2026-07-14-11-07-08
NLBNPIT300T9;Tesla - Coupon: 1.12% (13.44% p.a.) - Barrier: 60%;96.87;0.00;EUR;2026-07-14-11-07-08
NLBNPIT30358;Certificato NLBNPIT30358 - Coupon: -% (-% p.a.) - Barrier: -%;107.90;0.00;EUR;2026-07-14-11-07-08
NLBNPIT304X3;Certificato NLBNPIT304X3 - Coupon: -% (-% p.a.) - Barrier: -%;100.87;0.00;EUR;2026-07-14-11-07-08
NLBNPIT304V7;Certificato NLBNPIT304V7 - Coupon: -% (-% p.a.) - Barrier: -%;100.98;0.00;EUR;2026-07-14-11-07-08
NLBNPIT303C9;Certificato NLBNPIT303C9 - Coupon: -% (-% p.a.) - Barrier: -%;103.07;0.00;EUR;2026-07-14-11-07-08
NLBNPIT305E0;Certificato NLBNPIT305E0 - Coupon: -% (-% p.a.) - Barrier: -%;101.25;0.00;EUR;2026-07-14-11-07-08
NLBNPIT303M8;Certificato NLBNPIT303M8 - Coupon: -% (-% p.a.) - Barrier: -%;104.18;0.00;EUR;2026-07-14-11-07-08
NLBNPIT302Z2;Certificato NLBNPIT302Z2 - Coupon: -% (-% p.a.) - Barrier: -%;106.18;0.00;EUR;2026-07-14-11-07-08
NLBNPIT2XBR3;Certificato NLBNPIT2XBR3 - Coupon: -% (-% p.a.) - Barrier: -%;95.15;0.00;EUR;2026-07-14-11-07-08
NLBNPIT304P9;Certificato NLBNPIT304P9 - Coupon: -% (-% p.a.) - Barrier: -%;97.58;0.00;EUR;2026-07-14-11-07-08
NLBNPIT303E5;Certificato NLBNPIT303E5 - Coupon: -% (-% p.a.) - Barrier: -%;103.44;0.00;EUR;2026-07-14-11-07-08
NLBNPIT2HHH4;ERG | Ferrari | Leonardo | Moncler - Coupon: 1.20% (14.00% p.a.) - Barrier: 55%;94.49;0.00;EUR;2026-07-14-11-07-08
NLBNPIT305V4;EchoStar Intuitive Machines Planet Labs - Enjoy Cash Collect - Coupon: 2.05% (-% p.a.) - Barrier: 30%;92.95;0.00;EUR;2026-07-14-11-07-08
NLBNPIT304K0;Certificato NLBNPIT304K0 - Coupon: -% (-% p.a.) - Barrier: -%;98.42;0.00;EUR;2026-07-14-11-07-08
NLBNPIT304M6;Certificato NLBNPIT304M6 - Coupon: -% (-% p.a.) - Barrier: -%;95.90;0.00;EUR;2026-07-14-11-07-08
