isin,name,ask,bid,currency,dt
NLBNPIT302W9,Intesa Sanpaolo Unicredit,99.95,0.00,EUR,2026-03-24-09-57-50
NLBNPIT303A3,Nvidia Intel Tesla Meta,99.12,0.00,EUR,2026-03-24-09-57-50
NLBNPIT30341,Generali Swiss Re Scor Unipol Assicurazioni Protection Booster Cash Collect,99.37,0.00,EUR,2026-03-24-09-57-50
NLBNPIT30358,A2A Engie Veolia E.on,98.38,0.00,EUR,2026-03-24-09-57-50
NLBNPIT2QDD3,Amazon Dell Fortinet Oracle,79.93,0.00,EUR,2026-03-24-09-57-50
NLBNPIT2T027,Palantir Tesla Nvidia Booster Cash Collect,100.59,0.00,EUR,2026-03-24-09-57-50
NLBNPIT300H4,Stellantis,75.54,0.00,EUR,2026-03-24-09-57-50
NLBNPIT302Y5,Banca MPS Banco BPM Bper Banca Unicredit Protection Booster Cash Collect,100.68,0.00,EUR,2026-03-24-09-57-50
NLBNPIT30325,Eni Generali Poste Italiane Unicredit Protection Booster Cash Collect,97.13,0.00,EUR,2026-03-24-09-57-50
NLBNPIT302V1,Unicredit Bper Intesa Sanpaolo,100.18,0.00,EUR,2026-03-24-09-57-50
NLBNPIT300T9,Tesla,95.45,0.00,EUR,2026-03-24-09-57-50
NLBNPIT21TB7,Step-Down Cash Collect Kla Corp C3.AI Uipath,53.02,0.00,EUR,2026-03-24-09-57-50
NLBNPIT302Y5,Unicredit Banco BPM Bper Banca MPS,100.68,0.00,EUR,2026-03-24-09-57-50
NLBNPIT30309,Banca MPS Société Générale BBVA CaixaBank,101.41,0.00,EUR,2026-03-24-09-57-50
NLBNPIT302Z2,Intesa Sanpaolo Santander The Goldman Sachs Morgan Stanley,100.88,0.00,EUR,2026-03-24-09-57-50
NLBNPIT30309,Banca MPS BBVA Caixabank Societe Generale Protection Booster Cash Collect,101.41,0.00,EUR,2026-03-24-09-57-50
NLBNPIT30374,Boeing Rheinmetall Leonardo Thales,95.89,0.00,EUR,2026-03-24-09-57-50
NLBNPIT30382,BP PLC Equinor Repsol TotalEnergies Protection Booster Cash Collect,94.40,0.00,EUR,2026-03-24-09-57-50
NLBNPIT2TQK4,Boeing Dassault Leonardo Rheinmetall Premi Fissi Cash Collect,74.86,0.00,EUR,2026-03-24-09-57-50
NLBNPIT30333,Enel Leonardo Moncler Snam Protection Booster Cash Collect,96.02,0.00,EUR,2026-03-24-09-57-50
NLBNPIT2HHH4,ERG Ferrari Leonardo Moncler Premi Fissi Cash Collect,92.30,0.00,EUR,2026-03-24-09-57-50
