isin,name,ask,bid,currency,dt
NLBNPIT304N4,ASML Holdings | Stellantis | CommerzBank | Siemens Energy - Coupon: 1.65% (19.80% p.a.) - Barrier: 45%,100.88,0.00,EUR,2026-06-01-10-52-12
NLBNPIT303G0,Banca MPS Banco BPM Bper Unicredit,101.63,0.00,EUR,2026-06-01-10-52-12
NLBNPIT304S3,Bayer | Eli Lilly | Merck & co - Coupon: 1.15% (13.80% p.a.) - Barrier: 55%,99.38,0.00,EUR,2026-06-01-10-52-12
NLBNPIT21TB7,Step-Down Cash Collect Kla Corp C3.AI Uipath,64.76,0.00,EUR,2026-06-01-10-52-12
NLBNPIT30341,Generali Swiss Re Scor Unipol Assicurazioni Protection Booster Cash Collect,103.04,0.00,EUR,2026-06-01-10-52-12
NLBNPIT303N6,Coherent Leonardo Rheinmetall,99.28,0.00,EUR,2026-06-01-10-52-12
NLBNPIT2XBR3,BPM Kering Moncler STM Premi Fissi Cash Collect 15% 11-06,99.28,0.00,EUR,2026-06-01-10-52-12
NLBNPIT302V1,Unicredit Bper Intesa Sanpaolo,107.39,0.00,EUR,2026-06-01-10-52-12
NLBNPIT303S5,AMD Dell Meta,107.68,0.00,EUR,2026-06-01-10-52-12
NLBNPIT30309,Banca MPS BBVA Caixabank Societe Generale Protection Booster Cash Collect,110.11,0.00,EUR,2026-06-01-10-52-12
NLBNPIT30374,Boeing Rheinmetall Leonardo Thales,93.12,0.00,EUR,2026-06-01-10-52-12
NLBNPIT30358,A2A Engie Veolia E.on,103.38,0.00,EUR,2026-06-01-10-52-12
NLBNPIT300U7,Palantir Technologies Step-Down Cash Collect,97.31,0.00,EUR,2026-06-01-10-52-12
NLBNPIT303O4,Banca MPS Siemens Energy Stellantis STMicroelectronics,102.12,0.00,EUR,2026-06-01-10-52-12
NLBNPIT21T57,Mercedes Ford Tesla Step-Down Cash Collect,98.33,0.00,EUR,2026-06-01-10-52-12
NLBNPIT302Z2,Intesa Sanpaolo Santander The Goldman Sachs Morgan Stanley,106.22,0.00,EUR,2026-06-01-10-52-12
NLBNPIT2SP93,AMD Google Amazon Meta Premi Fissi Cash Collect 11% 03-06,100.31,0.00,EUR,2026-06-01-10-52-12
NLBNPIT303I6,Allianz Assicurazioni Generali Intesa Sanpaolo Unicredit,101.35,0.00,EUR,2026-06-01-10-52-12
NLBNPIT2HHH4,ERG Ferrari Leonardo Moncler Premi Fissi Cash Collect 14% 13-05,94.29,0.00,EUR,2026-06-01-10-52-12
NLBNPIT302Y5,Banca MPS Banco BPM Bper Banca Unicredit Protection Booster Cash Collect,110.79,0.00,EUR,2026-06-01-10-52-12
NLBNPIT304J2,Enel | Poste Italiane | Leonardo - Coupon: 0.98% (11.76% p.a.) - Barrier: 60%,101.31,0.00,EUR,2026-06-01-10-52-12
NLBNPIT304D5,Banca MPS | Intesa Sanpaolo | Banco BPM - Coupon: 1.10% (13.20% p.a.) - Barrier: 55%,101.49,0.00,EUR,2026-06-01-10-52-12
NLBNPIT303F2,Azimut Banca MPS Fineco Unicredit,101.44,0.00,EUR,2026-06-01-10-52-12
NLBNPIT303D7,Bper Intesa Sanpaolo,100.38,0.00,EUR,2026-06-01-10-52-12
NLBNPIT2EPV5,Amazon Meta MSFT Nvidia Premi Fissi Cash Collect 11% 13-05,98.99,0.00,EUR,2026-06-01-10-52-12
NLBNPIT303C9,Unicredit Intesa Sanpaolo Banco BPM,101.73,0.00,EUR,2026-06-01-10-52-12
